benchmark,solver,configuration,solver time,status,result,verifier time,verifier result
sat/LABS_n087_goal008-sc2013.cnf.bz2, Riss7.1, default_proof, 5000.06, timeout (wallclock), UNKNOWN, 0.00948605, --
sat/LABS_n087_goal008-sc2013.cnf.bz2, SLIME, default, 777.24, complete, SAT-VERIFIED, 0.0112279, --
sat/LABS_n087_goal008-sc2013.cnf.bz2, SparrowToMergeSAT, Sparrow2MergeSAT_proof, 3804.12, complete, SAT-VERIFIED, 0.0132971, --
sat/LABS_n087_goal008-sc2013.cnf.bz2, Topk3.2_Glucose3.0, default, 5000.01, timeout (wallclock), UNKNOWN, 0.00951798, --
sat/LABS_n087_goal008-sc2013.cnf.bz2, Topk3_Glucose3.0, default, 3859.63, complete, SAT-VERIFIED, 0.012993, --
sat/LABS_n087_goal008-sc2013.cnf.bz2, Topk6.2_Glucose3.0, default, 1386.42, complete, SAT-VERIFIED, 0.0306659, --
sat/LABS_n087_goal008-sc2013.cnf.bz2, Topk6_Glucose3.0, default, 1528.63, complete, SAT-VERIFIED, 0.012408, --
sat/LABS_n087_goal008-sc2013.cnf.bz2, ZIB_Glucose, default, 2004.29, complete, SAT-VERIFIED, 0.0154279, --
sat/LABS_n087_goal008-sc2013.cnf.bz2, cmsatv56-walksat, default, 3180.64, complete, SAT-VERIFIED, 0.010849, --
sat/LABS_n087_goal008-sc2013.cnf.bz2, cmsatv56-walksat-chronobt, default, 2908.93, complete, SAT-VERIFIED, 0.00941495, --
sat/LABS_n087_goal008-sc2013.cnf.bz2, cmsatv56-yalsat, default, 3251.74, complete, SAT-VERIFIED, 0.010464, --
sat/LABS_n087_goal008-sc2013.cnf.bz2, cmsatv56-yalsat-chronobt, default, 2911.87, complete, SAT-VERIFIED, 0.0118929, --
sat/LABS_n087_goal008-sc2013.cnf.bz2, expMaple_CM, default, 1691.1, complete, SAT-VERIFIED, 0.0131401, --
sat/LABS_n087_goal008-sc2013.cnf.bz2, expMaple_CM _GCBump, default, 5000.1, timeout (wallclock), UNKNOWN, 0.0117169, --
sat/LABS_n087_goal008-sc2013.cnf.bz2, expMaple_CM _GCBumpOnlyLRB, default, 4961.0, complete, SAT-VERIFIED, 0.0108221, --
sat/LABS_n087_goal008-sc2013.cnf.bz2, glucose-4.2.1, default, 552.657, complete, SAT-VERIFIED, 0.017698, --
sat/LABS_n087_goal008-sc2013.cnf.bz2, glucose3.0, proofs, 101.232, complete, SAT-VERIFIED, 0.0129471, --
sat/LABS_n087_goal008-sc2013.cnf.bz2, glucose_421_del, default, 408.603, complete, SAT-VERIFIED, 0.012178, --
sat/LABS_n087_goal008-sc2013.cnf.bz2, glucose_BTL, default, 5000.04, timeout (wallclock), UNKNOWN, 0.01006, --
sat/LABS_n087_goal008-sc2013.cnf.bz2, optsat, default, 360.816, complete, SAT-VERIFIED, 0.011778, --
sat/LABS_n087_goal008-sc2013.cnf.bz2, smallsat, default, 5000.03, timeout (wallclock), UNKNOWN, 0.0320611, --
sat/LABS_n089_goal008-sc2013.cnf.bz2, CCAnrSim, default, 5000.01, timeout (wallclock), UNKNOWN, 0.0144299, --
sat/LABS_n089_goal008-sc2013.cnf.bz2, COMiniSatPS_Pulsar_drup, drup, 1556.6, complete, SAT-VERIFIED, 0.0107031, --
sat/LABS_n089_goal008-sc2013.cnf.bz2, CaDiCaL, default, 590.681, complete, SAT-VERIFIED, 0.0113229, --
sat/LABS_n089_goal008-sc2013.cnf.bz2, CaDiCaL, sat, 295.559, complete, SAT-VERIFIED, 0.0124931, --
sat/LABS_n089_goal008-sc2013.cnf.bz2, CaDiCaL, unsat, 5000.01, timeout (wallclock), UNKNOWN, 0.013065, --
sat/LABS_n089_goal008-sc2013.cnf.bz2, Candy, default, 440.709, complete, SAT-VERIFIED, 0.011353, --
sat/LABS_n089_goal008-sc2013.cnf.bz2, MLDChronoBT_GCBump, default, 4252.84, complete, SAT-VERIFIED, 0.0119869, --
sat/LABS_n089_goal008-sc2013.cnf.bz2, MapleCOMSPS_CHB_VSIDS_drup, CHB_VSIDS_drup, 2220.56, complete, SAT-VERIFIED, 0.0119159, --
sat/LABS_n089_goal008-sc2013.cnf.bz2, MapleCOMSPS_LRB_VSIDS_2_drup, LRB_VSIDS_2_drup, 5000.02, timeout (wallclock), UNKNOWN, 0.011526, --
sat/LABS_n089_goal008-sc2013.cnf.bz2, MapleCOMSPS_LRB_VSIDS_drup, LRB_VSIDS_drup, 5000.07, timeout (wallclock), UNKNOWN, 0.0144081, --
sat/LABS_n089_goal008-sc2013.cnf.bz2, MapleLCMChronoBT_DEL, default, 5000.02, timeout (wallclock), UNKNOWN, 0.0127531, --
sat/LABS_n089_goal008-sc2013.cnf.bz2, MapleLCMChronoBT_Scavel_EWMA, default, 3965.19, complete, SAT-VERIFIED, 0.0117921, --
sat/LABS_n089_goal008-sc2013.cnf.bz2, MapleLCMChronoBT_ldcr, default, 5000.06, timeout (wallclock), UNKNOWN, 0.0118501, --
sat/LABS_n089_goal008-sc2013.cnf.bz2, MapleLCMDISTChronoBT_Scavel_EWMA_08ALL, default, 3079.52, complete, SAT-VERIFIED, 0.011931, --
sat/LABS_n089_goal008-sc2013.cnf.bz2, MapleLCMDiscChronoBT-DL-v3, default, 5000.05, timeout (wallclock), UNKNOWN, 0.011794, --
sat/LABS_n089_goal008-sc2013.cnf.bz2, MapleLCMDistChronoBT-DL-v2.1, default, 4806.25, complete, SAT-VERIFIED, 0.0106851, --
sat/LABS_n089_goal008-sc2013.cnf.bz2, MapleLCMDistChronoBT-DL-v2.2, default, 5000.02, timeout (wallclock), UNKNOWN, 0.0112619, --
sat/LABS_n089_goal008-sc2013.cnf.bz2, MapleLCMDistChronoBTVariableReindexing, default, 5000.03, timeout (wallclock), UNKNOWN, 0.00950509, --
sat/LABS_n089_goal008-sc2013.cnf.bz2, MapleLCMdistCBTcoreFirst, default, 1312.54, complete, SAT-VERIFIED, 0.01155, --
sat/LABS_n089_goal008-sc2013.cnf.bz2, Maple_CM_OnlineDel_19b, default, 889.546, complete, SAT-VERIFIED, 0.011483, --
sat/LABS_n089_goal008-sc2013.cnf.bz2, Maple_LCM_BTL, default, 5000.03, timeout (wallclock), UNKNOWN, 0.0125439, --
sat/LABS_n089_goal008-sc2013.cnf.bz2, Maple_LCM_OnlineDel_19a, default, 5000.05, timeout (wallclock), UNKNOWN, 0.0115871, --
sat/LABS_n089_goal008-sc2013.cnf.bz2, Maple_LCM_Scavel_155, default, 5000.02, timeout (wallclock), UNKNOWN, 0.00940393, --
sat/LABS_n089_goal008-sc2013.cnf.bz2, MergeSAT, simp_proof, 675.814, complete, SAT-VERIFIED, 0.017778, --
sat/LABS_n089_goal008-sc2013.cnf.bz2, Minisat-v2.2.0-106-ge2dd095, simp_proof, 5000.04, timeout (wallclock), UNKNOWN, 0.008768, --
sat/LABS_n089_goal008-sc2013.cnf.bz2, PADC_MapleLCMDistChronoBT, default, 5000.03, timeout (wallclock), UNKNOWN, 0.0094899, --
sat/LABS_n089_goal008-sc2013.cnf.bz2, PADC_MapleLCMDistChronoBT, nbIncRedDB_5_CT_0, 5000.02, timeout (wallclock), UNKNOWN, 0.011952, --
sat/LABS_n089_goal008-sc2013.cnf.bz2, PADC_Maple_LCM_Dist, default, 5000.11, timeout (wallclock), UNKNOWN, 0.0120041, --
sat/LABS_n089_goal008-sc2013.cnf.bz2, PSIDS_MapleLCMDistChronoBT, default, 5000.04, timeout (wallclock), UNKNOWN, 0.0117849, --
sat/LABS_n089_goal008-sc2013.cnf.bz2, Relaxed_LCMDistChronoBT, default, 5000.03, timeout (wallclock), UNKNOWN, 0.0120941, --
sat/LABS_n089_goal008-sc2013.cnf.bz2, Relaxed_LCMDistChronoBT_Scavel, default, 4503.29, complete, SAT-VERIFIED, 0.0131831, --
sat/LABS_n089_goal008-sc2013.cnf.bz2, Relaxed_LCMDistChronoBT_p9, default, 5000.02, timeout (wallclock), UNKNOWN, 0.0148311, --
sat/LABS_n089_goal008-sc2013.cnf.bz2, Relaxed_LCM_Dist, default, 5000.07, timeout (wallclock), UNKNOWN, 0.0123549, --
sat/LABS_n089_goal008-sc2013.cnf.bz2, Riss7.1, NOUNSAT_proof, 5000.08, timeout (wallclock), UNKNOWN, 0.00978006, --
sat/LABS_n089_goal008-sc2013.cnf.bz2, Riss7.1, default_proof, 5000.05, timeout (wallclock), UNKNOWN, 0.0101621, --
sat/LABS_n089_goal008-sc2013.cnf.bz2, SLIME, default, 5000.08, timeout (wallclock), UNKNOWN, 0.0112229, --
sat/LABS_n089_goal008-sc2013.cnf.bz2, SparrowToMergeSAT, Sparrow2MergeSAT_proof, 1583.01, complete, SAT-VERIFIED, 0.0113439, --
sat/LABS_n089_goal008-sc2013.cnf.bz2, Topk3.2_Glucose3.0, default, 5000.02, timeout (wallclock), UNKNOWN, 0.00961406, --
sat/LABS_n089_goal008-sc2013.cnf.bz2, Topk3_Glucose3.0, default, 5000.05, timeout (wallclock), UNKNOWN, 0.0110539, --
sat/LABS_n089_goal008-sc2013.cnf.bz2, Topk6.2_Glucose3.0, default, 5000.03, timeout (wallclock), UNKNOWN, 0.013448, --
sat/LABS_n089_goal008-sc2013.cnf.bz2, Topk6_Glucose3.0, default, 3188.55, complete, SAT-VERIFIED, 0.012081, --
sat/LABS_n089_goal008-sc2013.cnf.bz2, ZIB_Glucose, default, 2353.35, complete, SAT-VERIFIED, 0.012311, --
sat/LABS_n089_goal008-sc2013.cnf.bz2, cmsatv56-walksat, default, 5000.04, timeout (wallclock), UNKNOWN, 0.0115271, --
sat/LABS_n089_goal008-sc2013.cnf.bz2, cmsatv56-walksat-chronobt, default, 5000.11, timeout (wallclock), UNKNOWN, 0.0120329, --
sat/LABS_n089_goal008-sc2013.cnf.bz2, cmsatv56-yalsat, default, 5000.02, timeout (wallclock), UNKNOWN, 0.0100801, --
sat/LABS_n089_goal008-sc2013.cnf.bz2, cmsatv56-yalsat-chronobt, default, 5000.17, timeout (cpu), UNKNOWN, 0.013526, --
sat/LABS_n089_goal008-sc2013.cnf.bz2, expMaple_CM, default, 3364.38, complete, SAT-VERIFIED, 0.0104699, --
sat/LABS_n089_goal008-sc2013.cnf.bz2, expMaple_CM _GCBump, default, 190.963, complete, SAT-VERIFIED, 0.00971712, --
sat/LABS_n089_goal008-sc2013.cnf.bz2, expMaple_CM _GCBumpOnlyLRB, default, 188.554, complete, SAT-VERIFIED, 0.0157521, --
sat/LABS_n089_goal008-sc2013.cnf.bz2, glucose-4.2.1, default, 5000.01, timeout (wallclock), UNKNOWN, 0.00891501, --
sat/LABS_n089_goal008-sc2013.cnf.bz2, glucose3.0, proofs, 990.505, complete, SAT-VERIFIED, 0.0124079, --
sat/LABS_n089_goal008-sc2013.cnf.bz2, glucose_421_del, default, 5000.05, timeout (wallclock), UNKNOWN, 0.01329, --
sat/LABS_n089_goal008-sc2013.cnf.bz2, glucose_BTL, default, 5000.04, timeout (wallclock), UNKNOWN, 0.012205, --
sat/LABS_n089_goal008-sc2013.cnf.bz2, optsat, default, 5000.07, timeout (wallclock), UNKNOWN, 0.010253, --
sat/LABS_n089_goal008-sc2013.cnf.bz2, smallsat, default, 2036.31, complete, SAT-VERIFIED, 0.01379, --
sat/MASG0_72_keystream76_0.cnf.bz2, CCAnrSim, default, 4999.87, timeout (cpu), UNKNOWN, 0.0104461, --
sat/MASG0_72_keystream76_0.cnf.bz2, COMiniSatPS_Pulsar_drup, drup, 533.848, complete, SAT-VERIFIED, 0.010541, --
sat/MASG0_72_keystream76_0.cnf.bz2, CaDiCaL, default, 3825.45, complete, SAT-VERIFIED, 0.011368, --
sat/MASG0_72_keystream76_0.cnf.bz2, CaDiCaL, sat, 2576.95, complete, SAT-VERIFIED, 0.01263, --
sat/MASG0_72_keystream76_0.cnf.bz2, CaDiCaL, unsat, 1637.58, complete, SAT-VERIFIED, 0.0109231, --
sat/MASG0_72_keystream76_0.cnf.bz2, Candy, default, 1202.28, complete, SAT-VERIFIED, 0.0104761, --
sat/MASG0_72_keystream76_0.cnf.bz2, MLDChronoBT_GCBump, default, 5000.02, timeout (wallclock), UNKNOWN, 0.00973807, --
sat/MASG0_72_keystream76_0.cnf.bz2, MapleCOMSPS_CHB_VSIDS_drup, CHB_VSIDS_drup, 2531.66, complete, SAT-VERIFIED, 0.011185, --
sat/MASG0_72_keystream76_0.cnf.bz2, MapleCOMSPS_LRB_VSIDS_2_drup, LRB_VSIDS_2_drup, 5000.08, timeout (wallclock), UNKNOWN, 0.0112231, --
sat/MASG0_72_keystream76_0.cnf.bz2, MapleCOMSPS_LRB_VSIDS_drup, LRB_VSIDS_drup, 926.948, complete, SAT-VERIFIED, 0.0134691, --
sat/MASG0_72_keystream76_0.cnf.bz2, MapleLCMChronoBT_DEL, default, 549.509, complete, SAT-VERIFIED, 0.00971608, --
sat/MASG0_72_keystream76_0.cnf.bz2, MapleLCMChronoBT_Scavel_EWMA, default, 1171.69, complete, SAT-VERIFIED, 0.0135059, --
sat/MASG0_72_keystream76_0.cnf.bz2, MapleLCMChronoBT_ldcr, default, 5000.1, timeout (wallclock), UNKNOWN, 0.0156479, --
sat/MASG0_72_keystream76_0.cnf.bz2, MapleLCMDISTChronoBT_Scavel_EWMA_08ALL, default, 3050.22, complete, SAT-VERIFIED, 0.00966088, --
sat/MASG0_72_keystream76_0.cnf.bz2, MapleLCMDiscChronoBT-DL-v3, default, 2665.43, complete, SAT-VERIFIED, 0.00927603, --
sat/MASG0_72_keystream76_0.cnf.bz2, MapleLCMDistChronoBT-DL-v2.1, default, 5000.03, timeout (wallclock), UNKNOWN, 0.0105139, --
sat/MASG0_72_keystream76_0.cnf.bz2, MapleLCMDistChronoBT-DL-v2.2, default, 5000.11, timeout (wallclock), UNKNOWN, 0.00888293, --
sat/MASG0_72_keystream76_0.cnf.bz2, MapleLCMDistChronoBTVariableReindexing, default, 4.60875, complete, SAT-INCORRECT, 0.0109951, --
sat/MASG0_72_keystream76_0.cnf.bz2, MapleLCMdistCBTcoreFirst, default, 5000.02, timeout (wallclock), UNKNOWN, 0.012106, --
sat/MASG0_72_keystream76_0.cnf.bz2, Maple_CM_OnlineDel_19b, default, 243.306, complete, SAT-VERIFIED, 0.014078, --
sat/MASG0_72_keystream76_0.cnf.bz2, Maple_LCM_BTL, default, 5000.03, timeout (wallclock), UNKNOWN, 0.010599, --
sat/MASG0_72_keystream76_0.cnf.bz2, Maple_LCM_OnlineDel_19a, default, 819.929, complete, SAT-VERIFIED, 0.00976996, --
sat/MASG0_72_keystream76_0.cnf.bz2, Maple_LCM_Scavel_155, default, 1889.87, complete, SAT-VERIFIED, 0.00931305, --
sat/MASG0_72_keystream76_0.cnf.bz2, MergeSAT, simp_proof, 5000.09, timeout (wallclock), UNKNOWN, 0.0127029, --
sat/MASG0_72_keystream76_0.cnf.bz2, Minisat-v2.2.0-106-ge2dd095, simp_proof, 5000.1, timeout (wallclock), UNKNOWN, 0.0290889, --
sat/MASG0_72_keystream76_0.cnf.bz2, PADC_MapleLCMDistChronoBT, default, 1735.55, complete, SAT-VERIFIED, 0.0111549, --
sat/MASG0_72_keystream76_0.cnf.bz2, PADC_MapleLCMDistChronoBT, nbIncRedDB_5_CT_0, 610.636, complete, SAT-VERIFIED, 0.00949907, --
sat/MASG0_72_keystream76_0.cnf.bz2, PADC_Maple_LCM_Dist, default, 2049.07, complete, SAT-VERIFIED, 0.011247, --
sat/MASG0_72_keystream76_0.cnf.bz2, PSIDS_MapleLCMDistChronoBT, default, 395.362, complete, SAT-VERIFIED, 0.0096399, --
sat/MASG0_72_keystream76_0.cnf.bz2, Relaxed_LCMDistChronoBT, default, 573.374, complete, SAT-VERIFIED, 0.0127, --
sat/MASG0_72_keystream76_0.cnf.bz2, Relaxed_LCMDistChronoBT_Scavel, default, 272.532, complete, SAT-VERIFIED, 0.0122431, --
sat/MASG0_72_keystream76_0.cnf.bz2, Relaxed_LCMDistChronoBT_p9, default, 562.848, complete, SAT-VERIFIED, 0.00972788, --
sat/MASG0_72_keystream76_0.cnf.bz2, Relaxed_LCM_Dist, default, 4999.82, timeout (cpu), UNKNOWN, 0.012658, --
sat/MASG0_72_keystream76_0.cnf.bz2, Riss7.1, NOUNSAT_proof, 867.6, complete, SAT-VERIFIED, 0.010254, --
sat/MASG0_72_keystream76_0.cnf.bz2, Riss7.1, default_proof, 5000.1, timeout (wallclock), UNKNOWN, 0.0125081, --
sat/MASG0_72_keystream76_0.cnf.bz2, SLIME, default, 5000.07, timeout (wallclock), UNKNOWN, 0.0116121, --
sat/MASG0_72_keystream76_0.cnf.bz2, SparrowToMergeSAT, Sparrow2MergeSAT_proof, 5000.27, timeout (wallclock), UNKNOWN, 0.189169, --
sat/MASG0_72_keystream76_0.cnf.bz2, Topk3.2_Glucose3.0, default, 5000.09, timeout (wallclock), UNKNOWN, 0.00990205, --
sat/MASG0_72_keystream76_0.cnf.bz2, Topk3_Glucose3.0, default, 3911.11, complete, SAT-VERIFIED, 0.011164, --
sat/MASG0_72_keystream76_0.cnf.bz2, Topk6.2_Glucose3.0, default, 1158.68, complete, SAT-VERIFIED, 0.0115691, --
sat/MASG0_72_keystream76_0.cnf.bz2, Topk6_Glucose3.0, default, 5000.02, timeout (wallclock), UNKNOWN, 0.010019, --
sat/MASG0_72_keystream76_0.cnf.bz2, ZIB_Glucose, default, 1528.81, complete, SAT-VERIFIED, 0.011387, --
sat/MASG0_72_keystream76_0.cnf.bz2, cmsatv56-walksat, default, 286.354, complete, SAT-VERIFIED, 0.0151171, --
sat/MASG0_72_keystream76_0.cnf.bz2, cmsatv56-walksat-chronobt, default, 300.49, complete, SAT-VERIFIED, 0.010993, --
sat/MASG0_72_keystream76_0.cnf.bz2, cmsatv56-yalsat, default, 289.488, complete, SAT-VERIFIED, 0.0120921, --
sat/MASG0_72_keystream76_0.cnf.bz2, cmsatv56-yalsat-chronobt, default, 328.641, complete, SAT-VERIFIED, 0.0124759, --
sat/MASG0_72_keystream76_0.cnf.bz2, expMaple_CM, default, 1049.17, complete, SAT-VERIFIED, 0.032651, --
sat/MASG0_72_keystream76_0.cnf.bz2, expMaple_CM _GCBump, default, 1967.16, complete, SAT-VERIFIED, 0.0105299, --
sat/MASG0_72_keystream76_0.cnf.bz2, expMaple_CM _GCBumpOnlyLRB, default, 1969.72, complete, SAT-VERIFIED, 0.012565, --
sat/MASG0_72_keystream76_0.cnf.bz2, glucose-4.2.1, default, 2099.79, complete, SAT-VERIFIED, 0.1886, --
sat/MASG0_72_keystream76_0.cnf.bz2, glucose3.0, proofs, 5000.11, timeout (wallclock), UNKNOWN, 0.0128629, --
sat/MASG0_72_keystream76_0.cnf.bz2, glucose_421_del, default, 990.738, complete, SAT-VERIFIED, 0.011158, --
sat/MASG0_72_keystream76_0.cnf.bz2, glucose_BTL, default, 895.421, complete, SAT-VERIFIED, 0.011123, --
sat/MASG0_72_keystream76_0.cnf.bz2, optsat, default, 234.878, complete, SAT-VERIFIED, 0.01149, --
sat/MASG0_72_keystream76_0.cnf.bz2, smallsat, default, 721.075, complete, SAT-VERIFIED, 0.00948189, --
sat/MASG_72_keystream76_0.cnf.bz2, CCAnrSim, default, 5000.08, timeout (cpu), UNKNOWN, 0.013051, --
sat/MASG_72_keystream76_0.cnf.bz2, COMiniSatPS_Pulsar_drup, drup, 1009.01, complete, SAT-VERIFIED, 0.015134, --
sat/MASG_72_keystream76_0.cnf.bz2, CaDiCaL, default, 5000.02, timeout (wallclock), UNKNOWN, 0.00929992, --
sat/MASG_72_keystream76_0.cnf.bz2, CaDiCaL, sat, 1488.29, complete, SAT-VERIFIED, 0.010607, --
sat/MASG_72_keystream76_0.cnf.bz2, CaDiCaL, unsat, 5000.02, timeout (wallclock), UNKNOWN, 0.0124691, --
sat/MASG_72_keystream76_0.cnf.bz2, Candy, default, 2273.24, complete, SAT-VERIFIED, 0.0100979, --
sat/MASG_72_keystream76_0.cnf.bz2, MLDChronoBT_GCBump, default, 938.812, complete, SAT-VERIFIED, 0.0109599, --
sat/MASG_72_keystream76_0.cnf.bz2, MapleCOMSPS_CHB_VSIDS_drup, CHB_VSIDS_drup, 5000.01, timeout (wallclock), UNKNOWN, 0.00957508, --
sat/MASG_72_keystream76_0.cnf.bz2, MapleCOMSPS_LRB_VSIDS_2_drup, LRB_VSIDS_2_drup, 876.117, complete, SAT-VERIFIED, 0.0100959, --
sat/MASG_72_keystream76_0.cnf.bz2, MapleCOMSPS_LRB_VSIDS_drup, LRB_VSIDS_drup, 1036.41, complete, SAT-VERIFIED, 0.0110419, --
sat/MASG_72_keystream76_0.cnf.bz2, MapleLCMChronoBT_DEL, default, 1998.87, complete, SAT-VERIFIED, 0.0116231, --
sat/MASG_72_keystream76_0.cnf.bz2, MapleLCMChronoBT_Scavel_EWMA, default, 4117.91, complete, SAT-VERIFIED, 0.015318, --
sat/MASG_72_keystream76_0.cnf.bz2, MapleLCMChronoBT_ldcr, default, 40.8023, complete, SAT-VERIFIED, 0.010551, --
sat/MASG_72_keystream76_0.cnf.bz2, MapleLCMDISTChronoBT_Scavel_EWMA_08ALL, default, 1722.69, complete, SAT-VERIFIED, 0.016266, --
sat/MASG_72_keystream76_0.cnf.bz2, MapleLCMDiscChronoBT-DL-v3, default, 5000.01, timeout (wallclock), UNKNOWN, 0.0134031, --
sat/MASG_72_keystream76_0.cnf.bz2, MapleLCMDistChronoBT-DL-v2.1, default, 223.124, complete, SAT-VERIFIED, 0.012442, --
sat/MASG_72_keystream76_0.cnf.bz2, MapleLCMDistChronoBT-DL-v2.2, default, 5000.11, timeout (wallclock), UNKNOWN, 0.010041, --
sat/MASG_72_keystream76_0.cnf.bz2, MapleLCMDistChronoBTVariableReindexing, default, 5.70812, complete, SAT-INCORRECT, 0.00978594, --
sat/MASG_72_keystream76_0.cnf.bz2, MapleLCMdistCBTcoreFirst, default, 307.853, complete, SAT-VERIFIED, 0.0113531, --
sat/MASG_72_keystream76_0.cnf.bz2, Maple_CM_OnlineDel_19b, default, 5000.02, timeout (wallclock), UNKNOWN, 0.0124639, --
sat/MASG_72_keystream76_0.cnf.bz2, Maple_LCM_BTL, default, 981.334, complete, SAT-VERIFIED, 0.01038, --
sat/MASG_72_keystream76_0.cnf.bz2, Maple_LCM_OnlineDel_19a, default, 252.389, complete, SAT-VERIFIED, 0.012088, --
sat/MASG_72_keystream76_0.cnf.bz2, Maple_LCM_Scavel_155, default, 1185.88, complete, SAT-VERIFIED, 0.010709, --
sat/MASG_72_keystream76_0.cnf.bz2, MergeSAT, simp_proof, 460.444, complete, SAT-VERIFIED, 0.010915, --
sat/MASG_72_keystream76_0.cnf.bz2, Minisat-v2.2.0-106-ge2dd095, simp_proof, 5000.01, timeout (wallclock), UNKNOWN, 0.0101919, --
sat/MASG_72_keystream76_0.cnf.bz2, PADC_MapleLCMDistChronoBT, default, 5000.02, timeout (wallclock), UNKNOWN, 0.0112629, --
sat/MASG_72_keystream76_0.cnf.bz2, PADC_MapleLCMDistChronoBT, nbIncRedDB_5_CT_0, 598.321, complete, SAT-VERIFIED, 0.00945497, --
sat/MASG_72_keystream76_0.cnf.bz2, PADC_Maple_LCM_Dist, default, 581.285, complete, SAT-VERIFIED, 0.0127069, --
sat/MASG_72_keystream76_0.cnf.bz2, PSIDS_MapleLCMDistChronoBT, default, 371.068, complete, SAT-VERIFIED, 0.01132, --
sat/MASG_72_keystream76_0.cnf.bz2, Relaxed_LCMDistChronoBT, default, 2018.18, complete, SAT-VERIFIED, 0.00984603, --
sat/MASG_72_keystream76_0.cnf.bz2, Relaxed_LCMDistChronoBT_Scavel, default, 1702.02, complete, SAT-VERIFIED, 0.011006, --
sat/MASG_72_keystream76_0.cnf.bz2, Relaxed_LCMDistChronoBT_p9, default, 1975.46, complete, SAT-VERIFIED, 0.010265, --
sat/MASG_72_keystream76_0.cnf.bz2, Relaxed_LCM_Dist, default, 974.868, complete, SAT-VERIFIED, 0.00874797, --
sat/MASG_72_keystream76_0.cnf.bz2, Riss7.1, NOUNSAT_proof, 5000.02, timeout (wallclock), UNKNOWN, 0.00966793, --
sat/MASG_72_keystream76_0.cnf.bz2, Riss7.1, default_proof, 5000.04, timeout (wallclock), UNKNOWN, 0.0102509, --
sat/MASG_72_keystream76_0.cnf.bz2, SLIME, default, 5000.09, timeout (wallclock), UNKNOWN, 0.010585, --
sat/MASG_72_keystream76_0.cnf.bz2, SparrowToMergeSAT, Sparrow2MergeSAT_proof, 742.518, complete, SAT-VERIFIED, 0.011132, --
sat/MASG_72_keystream76_0.cnf.bz2, Topk3.2_Glucose3.0, default, 30.7638, complete, SAT-VERIFIED, 0.00950892, --
sat/MASG_72_keystream76_0.cnf.bz2, Topk3_Glucose3.0, default, 1306.21, complete, SAT-VERIFIED, 0.013471, --
sat/MASG_72_keystream76_0.cnf.bz2, Topk6.2_Glucose3.0, default, 588.879, complete, SAT-VERIFIED, 0.0107819, --
sat/MASG_72_keystream76_0.cnf.bz2, Topk6_Glucose3.0, default, 54.813, complete, SAT-VERIFIED, 0.0145, --
sat/MASG_72_keystream76_0.cnf.bz2, ZIB_Glucose, default, 5000.03, timeout (wallclock), UNKNOWN, 0.0121099, --
sat/MASG_72_keystream76_0.cnf.bz2, cmsatv56-walksat, default, 5000.05, timeout (wallclock), UNKNOWN, 0.011224, --
sat/MASG_72_keystream76_0.cnf.bz2, cmsatv56-walksat-chronobt, default, 5000.08, timeout (wallclock), UNKNOWN, 0.014149, --
sat/MASG_72_keystream76_0.cnf.bz2, cmsatv56-yalsat, default, 5000.04, timeout (wallclock), UNKNOWN, 0.011309, --
sat/MASG_72_keystream76_0.cnf.bz2, cmsatv56-yalsat-chronobt, default, 5000.01, timeout (wallclock), UNKNOWN, 0.0117149, --
sat/MASG_72_keystream76_0.cnf.bz2, expMaple_CM, default, 2988.02, complete, SAT-VERIFIED, 0.0148329, --
sat/MASG_72_keystream76_0.cnf.bz2, expMaple_CM _GCBump, default, 1417.21, complete, SAT-VERIFIED, 0.010501, --
sat/MASG_72_keystream76_0.cnf.bz2, expMaple_CM _GCBumpOnlyLRB, default, 1475.91, complete, SAT-VERIFIED, 0.0104221, --
sat/MASG_72_keystream76_0.cnf.bz2, glucose-4.2.1, default, 1209.91, complete, SAT-VERIFIED, 0.0128499, --
sat/MASG_72_keystream76_0.cnf.bz2, glucose3.0, proofs, 3414.91, complete, SAT-VERIFIED, 0.0117631, --
sat/MASG_72_keystream76_0.cnf.bz2, glucose_421_del, default, 467.228, complete, SAT-VERIFIED, 0.01023, --
sat/MASG_72_keystream76_0.cnf.bz2, glucose_BTL, default, 949.67, complete, SAT-VERIFIED, 0.0110851, --
sat/MASG_72_keystream76_0.cnf.bz2, optsat, default, 1409.77, complete, SAT-VERIFIED, 0.010561, --
sat/MASG_72_keystream76_0.cnf.bz2, smallsat, default, 992.413, complete, SAT-VERIFIED, 0.011489, --
sat/MD5-29-4-sc2014.cnf.bz2, CCAnrSim, default, 5000.03, timeout (wallclock), UNKNOWN, 0.0101079, --
sat/MD5-29-4-sc2014.cnf.bz2, COMiniSatPS_Pulsar_drup, drup, 5000.11, timeout (wallclock), UNKNOWN, 0.00927007, --
sat/MD5-29-4-sc2014.cnf.bz2, CaDiCaL, default, 5000.06, timeout (wallclock), UNKNOWN, 0.010457, --
sat/MD5-29-4-sc2014.cnf.bz2, CaDiCaL, sat, 5000.01, timeout (wallclock), UNKNOWN, 0.012896, --
sat/MD5-29-4-sc2014.cnf.bz2, CaDiCaL, unsat, 5000.08, timeout (wallclock), UNKNOWN, 0.011217, --
sat/MD5-29-4-sc2014.cnf.bz2, Candy, default, 5000.01, timeout (wallclock), UNKNOWN, 0.00964297, --
