input;id_instance;method;k;size;percent;res3700re;time;cut;ite;cover
TF-84.tf;124;ptf;2;NA;NA;NA;3700;False;1;95
TF-82.tf;125;ptf;2;NA;NA;NA;3700;False;1;95
cire150-0.txt;126;ptf;2;NA;NA;NA;3700;False;1;95
cire150-7.txt;127;ptf;2;NA;NA;NA;3700;False;1;95
cire150-3.txt;128;ptf;2;NA;NA;NA;3700;False;1;95
TF-43.tf;129;ptf;2;NA;NA;NA;3700;False;1;95
TF-68.tf;130;ptf;2;NA;NA;NA;3700;False;1;95
cire100-1.txt;131;ptf;2;NA;NA;NA;3700;False;1;95
TF-29.tf;132;ptf;2;NA;NA;NA;3700;False;1;95
TF-92.tf;133;ptf;2;NA;NA;NA;3700;False;1;95
cire150-2.txt;134;ptf;2;NA;NA;NA;3700;False;1;95
TF-52.tf;135;ptf;2;NA;NA;NA;3700;False;1;95
TF-45.tf;136;ptf;2;NA;NA;NA;3700;False;1;95
TF-34.tf;137;ptf;2;NA;NA;NA;3700;False;1;95
TF-72.tf;138;ptf;2;NA;NA;NA;3700;False;1;95
TF-96.tf;139;ptf;2;NA;NA;NA;3700;False;1;95
TF-37.tf;0;ptf;1;NA;NA;NA;3700;False;1;90
TF-70.tf;1;ptf;1;NA;NA;NA;3700;False;1;90
cire100-4.txt;2;ptf;1;9;0.9;527.0;0.5997204780578613;False;5;90
rtf30-6.txt;3;ptf;1;3;0.9090909090909091;11.0;0.21427559852600098;False;5;90
TF-15.tf;4;ptf;1;NA;NA;NA;3700;False;1;90
TF-10.tf;5;ptf;1;NA;NA;NA;3700;False;1;90
TF-51.tf;6;ptf;1;NA;NA;NA;3700;False;1;90
TF-54.tf;7;ptf;1;NA;NA;NA;3700;False;1;90
scp1000-1.txt;8;ptf;1;60;0.975;62.0;0.3187427520751953;False;1;90
TF-76.tf;9;ptf;1;NA;NA;NA;3700;False;1;90
TF-55.tf;10;ptf;1;NA;NA;NA;3700;False;1;90
TF-8.tf;11;ptf;1;NA;NA;NA;3700;False;1;90
TF-78.tf;12;ptf;1;NA;NA;NA;3700;False;1;90
cire100-9.txt;13;ptf;1;9;0.9;592.0;78.33436298370361;False;86;90
TF-99.tf;14;ptf;1;NA;NA;NA;3700;False;1;90
TF-41.tf;15;ptf;1;NA;NA;NA;3700;False;1;90
TF-2.tf;16;ptf;1;NA;NA;NA;3700;False;1;90
TF-48.tf;17;ptf;1;NA;NA;NA;3700;False;1;90
rtf30-5.txt;18;ptf;1;3;0.9090909090909091;54.0;0.953650712966919;False;8;90
TF-57.tf;19;ptf;1;NA;NA;NA;3700;False;1;90
TF-81.tf;20;ptf;1;NA;NA;NA;3700;False;1;90
TF-18.tf;21;ptf;1;NA;NA;NA;3700;False;1;90
TF-12.tf;22;ptf;1;NA;NA;NA;3700;False;1;90
TF-21.tf;23;ptf;1;NA;NA;NA;3700;False;1;90
rtf30-7.txt;24;ptf;1;4;0.9090909090909091;28.0;7.168274164199829;False;15;90
TF-42.tf;25;ptf;1;NA;NA;NA;3700;False;1;90
scp1000-8.txt;26;ptf;1;61;0.97;60.0;1.4850010871887207;False;1;90
TF-11.tf;27;ptf;1;NA;NA;NA;3700;False;1;90
TF-33.tf;28;ptf;1;NA;NA;NA;3700;False;1;90
TF-56.tf;29;ptf;1;NA;NA;NA;3700;False;1;90
TF-36.tf;30;ptf;1;NA;NA;NA;3700;False;1;90
TF-30.tf;31;ptf;1;NA;NA;NA;3700;False;1;90
TF-28.tf;32;ptf;1;NA;NA;NA;3700;False;1;90
TF-38.tf;33;ptf;1;NA;NA;NA;3700;False;1;90
TF-64.tf;34;ptf;1;NA;NA;NA;3700;False;1;90
TF-31.tf;35;ptf;1;NA;NA;NA;3700;False;1;90
TF-88.tf;36;ptf;1;NA;NA;NA;3700;False;1;90
cire150-1.txt;37;ptf;1;12;0.9;620.0;1.2485077381134033;False;2;90
cire100-2.txt;38;ptf;1;9;0.9;510.0;68.12486433982849;False;78;90
TF-14.tf;39;ptf;1;NA;NA;NA;3700;False;1;90
TF-95.tf;40;ptf;1;NA;NA;NA;3700;False;1;90
TF-86.tf;41;ptf;1;NA;NA;NA;3700;False;1;90
TF-83.tf;42;ptf;1;NA;NA;NA;3700;False;1;90
TF-24.tf;43;ptf;1;NA;NA;NA;3700;False;1;90
TF-4.tf;44;ptf;1;NA;NA;NA;3700;False;1;90
rtf30-9.txt;45;ptf;1;3;0.9090909090909091;58.0;10.965896368026733;False;20;90
TF-74.tf;46;ptf;1;NA;NA;NA;3700;False;1;90
TF-80.tf;47;ptf;1;NA;NA;NA;3700;False;1;90
TF-44.tf;48;ptf;1;NA;NA;NA;3700;False;1;90
TF-66.tf;49;ptf;1;NA;NA;NA;3700;False;1;90
TF-62.tf;50;ptf;1;NA;NA;NA;3700;False;1;90
TF-97.tf;51;ptf;1;NA;NA;NA;3700;False;1;90
TF-13.tf;52;ptf;1;NA;NA;NA;3700;False;1;90
scp1000-7.txt;53;ptf;1;59;0.9700000000000003;63.0;0.9649453163146973;False;1;90
scp1000-0.txt;54;ptf;1;66;0.98;58.0;0.3087301254272461;False;1;90
scp1000-5.txt;55;ptf;1;65;0.98;70.0;1.2610323429107666;False;1;90
rtf30-4.txt;56;ptf;1;3;0.9090909090909091;31.0;0.9151020050048828;False;4;90
TF-59.tf;57;ptf;1;NA;NA;NA;3700;False;1;90
TF-27.tf;58;ptf;1;NA;NA;NA;3700;False;1;90
TF-23.tf;59;ptf;1;NA;NA;NA;3700;False;1;90
TF-35.tf;60;ptf;1;NA;NA;NA;3700;False;1;90
scp1000-4.txt;61;ptf;1;60;0.98;50.0;0.30820679664611816;False;1;90
TF-61.tf;62;ptf;1;NA;NA;NA;3700;False;1;90
scp1000-2.txt;63;ptf;1;64;0.975;69.0;0.30702710151672363;False;1;90
TF-98.tf;64;ptf;1;NA;NA;NA;3700;False;1;90
TF-40.tf;65;ptf;1;NA;NA;NA;3700;False;1;90
TF-46.tf;66;ptf;1;NA;NA;NA;3700;False;1;90
TF-58.tf;67;ptf;1;NA;NA;NA;3700;False;1;90
cire150-5.txt;68;ptf;1;12;0.9;410.0;0.8144314289093018;False;3;90
cire150-6.txt;69;ptf;1;14;0.9;506.0;36.591055154800415;False;43;90
TF-100.tf;70;ptf;1;NA;NA;NA;3700;False;1;90
TF-87.tf;71;ptf;1;NA;NA;NA;3700;False;1;90
cire100-6.txt;72;ptf;1;9;0.9;547.0;557.0519065856934;False;281;90
TF-3.tf;73;ptf;1;NA;NA;NA;3700;False;1;90
TF-73.tf;74;ptf;1;NA;NA;NA;3700;False;1;90
rtf30-3.txt;75;ptf;1;3;0.9090909090909091;30.0;4.2246057987213135;False;12;90
TF-16.tf;76;ptf;1;NA;NA;NA;3700;False;1;90
TF-65.tf;77;ptf;1;NA;NA;NA;3700;False;1;90
TF-22.tf;78;ptf;1;NA;NA;NA;3700;False;1;90
cire100-0.txt;79;ptf;1;9;0.9;670.0;49.24198293685913;False;51;90
TF-26.tf;80;ptf;1;NA;NA;NA;3700;False;1;90
TF-75.tf;81;ptf;1;NA;NA;NA;3700;False;1;90
TF-32.tf;82;ptf;1;NA;NA;NA;3700;False;1;90
rtf30-2.txt;83;ptf;1;3;0.9090909090909091;87.0;1.5807199478149414;False;8;90
scp1000-3.txt;84;ptf;1;63;0.98;57.0;0.3259718418121338;False;1;90
TF-90.tf;85;ptf;1;NA;NA;NA;3700;False;1;90
rtf30-1.txt;86;ptf;1;4;0.9090909090909091;85.0;0.20095276832580566;False;3;90
TF-25.tf;87;ptf;1;NA;NA;NA;3700;False;1;90
cire150-9.txt;88;ptf;1;12;0.9;858.0;0.18369674682617188;False;1;90
scp1000-6.txt;89;ptf;1;58;0.97;49.0;0.3047490119934082;False;1;90
TF-89.tf;90;ptf;1;NA;NA;NA;3700;False;1;90
cire100-8.txt;91;ptf;1;10;0.9;390.0;19.689279079437256;False;22;90
TF-39.tf;92;ptf;1;NA;NA;NA;3700;False;1;90
TF-67.tf;93;ptf;1;NA;NA;NA;3700;False;1;90
TF-69.tf;94;ptf;1;NA;NA;NA;3700;False;1;90
TF-53.tf;95;ptf;1;NA;NA;NA;3700;False;1;90
TF-60.tf;96;ptf;1;NA;NA;NA;3700;False;1;90
TF-71.tf;97;ptf;1;NA;NA;NA;3700;False;1;90
cire100-7.txt;98;ptf;1;12;0.9;494.0;0.21340322494506836;False;3;90
cire150-4.txt;99;ptf;1;16;0.9;489.0;15.192941904067993;False;24;90
TF-77.tf;100;ptf;1;NA;NA;NA;3700;False;1;90
TF-85.tf;101;ptf;1;NA;NA;NA;3700;False;1;90
TF-91.tf;102;ptf;1;NA;NA;NA;3700;False;1;90
cire100-5.txt;103;ptf;1;9;0.9;628.0;11.317116260528564;False;15;90
TF-93.tf;104;ptf;1;NA;NA;NA;3700;False;1;90
TF-47.tf;105;ptf;1;NA;NA;NA;3700;False;1;90
scp1000-9.txt;106;ptf;1;65;0.975;58.0;0.39446425437927246;False;1;90
TF-79.tf;107;ptf;1;NA;NA;NA;3700;False;1;90
TF-6.tf;108;ptf;1;NA;NA;NA;3700;False;1;90
TF-49.tf;109;ptf;1;NA;NA;NA;3700;False;1;90
TF-63.tf;110;ptf;1;NA;NA;NA;3700;False;1;90
TF-9.tf;111;ptf;1;NA;NA;NA;3700;False;1;90
TF-94.tf;112;ptf;1;NA;NA;NA;3700;False;1;90
TF-20.tf;113;ptf;1;NA;NA;NA;3700;False;1;90
TF-50.tf;114;ptf;1;NA;NA;NA;3700;False;1;90
cire150-8.txt;115;ptf;1;13;0.9;530.0;27.48548412322998;False;27;90
TF-1.tf;116;ptf;1;NA;NA;NA;3700;False;1;90
cire100-3.txt;117;ptf;1;NA;NA;NA;3700;False;1;90
rtf30-8.txt;118;ptf;1;3;0.9090909090909091;66.0;55.88448143005371;False;50;90
TF-5.tf;119;ptf;1;NA;NA;NA;3700;False;1;90
TF-17.tf;120;ptf;1;NA;NA;NA;3700;False;1;90
TF-19.tf;121;ptf;1;NA;NA;NA;3700;False;1;90
TF-7.tf;122;ptf;1;NA;NA;NA;3700;False;1;90
rtf30-0.txt;123;ptf;1;4;0.9090909090909091;80.0;50.96725559234619;False;43;90
TF-84.tf;124;ptf;1;NA;NA;NA;3700;False;1;90
TF-82.tf;125;ptf;1;NA;NA;NA;3700;False;1;90
cire150-0.txt;126;ptf;1;13;0.9;546.0;0.19476962089538574;False;1;90
cire150-7.txt;127;ptf;1;13;0.9;697.0;100.17586016654968;False;72;90
cire150-3.txt;128;ptf;1;12;0.9;479.0;0.24028825759887695;False;4;90
TF-43.tf;129;ptf;1;NA;NA;NA;3700;False;1;90
TF-68.tf;130;ptf;1;NA;NA;NA;3700;False;1;90
cire100-1.txt;131;ptf;1;10;0.9;347.0;0.17482900619506836;False;1;90
TF-29.tf;132;ptf;1;NA;NA;NA;3700;False;1;90
TF-92.tf;133;ptf;1;NA;NA;NA;3700;False;1;90
cire150-2.txt;134;ptf;1;15;0.9;509.0;0.17966032028198242;False;1;90
TF-52.tf;135;ptf;1;NA;NA;NA;3700;False;1;90
TF-45.tf;136;ptf;1;NA;NA;NA;3700;False;1;90
TF-34.tf;137;ptf;1;NA;NA;NA;3700;False;1;90
TF-72.tf;138;ptf;1;NA;NA;NA;3700;False;1;90
TF-96.tf;139;ptf;1;NA;NA;NA;3700;False;1;90
TF-37.tf;0;ptf;4;NA;NA;NA;3700;True;1;95
TF-70.tf;1;ptf;4;NA;NA;NA;3700;True;1;95
cire100-4.txt;2;ptf;4;22;0.95;503.0;20.419486045837402;True;36;95
rtf30-6.txt;3;ptf;4;8;1.0;0;0.5730240345001221;True;7;95
TF-15.tf;4;ptf;4;15;0.9516407599309153;10.0;390.19491171836853;True;174;95
TF-10.tf;5;ptf;4;NA;NA;NA;3700;True;1;95
TF-51.tf;6;ptf;4;13;0.9516407599309153;14.0;468.61741876602173;True;194;95
TF-54.tf;7;ptf;4;NA;NA;NA;3700;True;1;95
scp1000-1.txt;8;ptf;4;NA;NA;NA;3700;True;1;95
TF-76.tf;9;ptf;4;NA;NA;NA;3700;True;1;95
TF-55.tf;10;ptf;4;14;0.9515570934256056;12.0;127.30978083610535;True;107;95
TF-8.tf;11;ptf;4;NA;NA;NA;3700;True;1;95
TF-78.tf;12;ptf;4;NA;NA;NA;3700;True;1;95
cire100-9.txt;13;ptf;4;22;0.95;573.0;8.965793132781982;True;23;95
TF-99.tf;14;ptf;4;NA;NA;NA;3700;True;1;95
TF-41.tf;15;ptf;4;NA;NA;NA;3700;True;1;95
TF-2.tf;16;ptf;4;NA;NA;NA;3700;True;1;95
TF-48.tf;17;ptf;4;NA;NA;NA;3700;True;1;95
rtf30-5.txt;18;ptf;4;8;1.0;0;0.21549701690673828;True;5;95
TF-57.tf;19;ptf;4;NA;NA;NA;3700;True;1;95
TF-81.tf;20;ptf;4;NA;NA;NA;3700;True;1;95
TF-18.tf;21;ptf;4;NA;NA;NA;3700;True;1;95
TF-12.tf;22;ptf;4;NA;NA;NA;3700;True;1;95
TF-21.tf;23;ptf;4;NA;NA;NA;3700;True;1;95
rtf30-7.txt;24;ptf;4;11;1.0;0;0.8167970180511475;True;7;95
TF-42.tf;25;ptf;4;NA;NA;NA;3700;True;1;95
scp1000-8.txt;26;ptf;4;NA;NA;NA;3700;True;1;95
TF-11.tf;27;ptf;4;NA;NA;NA;3700;True;1;95
TF-33.tf;28;ptf;4;NA;NA;NA;3700;True;1;95
TF-56.tf;29;ptf;4;NA;NA;NA;3700;True;1;95
TF-36.tf;30;ptf;4;13;0.9533678756476683;15.0;86.0273687839508;True;96;95
TF-30.tf;31;ptf;4;NA;NA;NA;3700;True;1;95
TF-28.tf;32;ptf;4;14;0.9516407599309153;10.0;57.00102663040161;True;104;95
TF-38.tf;33;ptf;4;NA;NA;NA;3700;True;1;95
TF-64.tf;34;ptf;4;NA;NA;NA;3700;True;1;95
TF-31.tf;35;ptf;4;NA;NA;NA;3700;True;1;95
TF-88.tf;36;ptf;4;NA;NA;NA;3700;True;1;95
cire150-1.txt;37;ptf;4;31;0.9666666666666667;715.0;48.76678657531738;True;55;95
cire100-2.txt;38;ptf;4;23;0.95;533.0;10.218562364578247;True;25;95
TF-14.tf;39;ptf;4;NA;NA;NA;3700;True;1;95
TF-95.tf;40;ptf;4;NA;NA;NA;3700;True;1;95
TF-86.tf;41;ptf;4;NA;NA;NA;3700;True;1;95
TF-83.tf;42;ptf;4;NA;NA;NA;3700;True;1;95
TF-24.tf;43;ptf;4;18;0.9516407599309153;13.0;742.1583709716797;True;213;95
TF-4.tf;44;ptf;4;12;0.9516407599309153;7.0;31.823012590408325;True;57;95
rtf30-9.txt;45;ptf;4;12;1.0;0;0.27269744873046875;True;9;95
TF-74.tf;46;ptf;4;NA;NA;NA;3700;True;1;95
TF-80.tf;47;ptf;4;NA;NA;NA;3700;True;1;95
TF-44.tf;48;ptf;4;16;0.9515570934256056;10.0;681.4866921901703;True;226;95
TF-66.tf;49;ptf;4;NA;NA;NA;3700;True;1;95
TF-62.tf;50;ptf;4;19;0.9516407599309153;11.0;560.5972833633423;True;199;95
TF-97.tf;51;ptf;4;NA;NA;NA;3700;True;1;95
TF-13.tf;52;ptf;4;NA;NA;NA;3700;True;1;95
scp1000-7.txt;53;ptf;4;NA;NA;NA;3700;True;1;95
scp1000-0.txt;54;ptf;4;NA;NA;NA;3700;True;1;95
scp1000-5.txt;55;ptf;4;NA;NA;NA;3700;True;1;95
rtf30-4.txt;56;ptf;4;9;1.0;0;0.2511327266693115;True;7;95
TF-59.tf;57;ptf;4;NA;NA;NA;3700;True;1;95
TF-27.tf;58;ptf;4;NA;NA;NA;3700;True;1;95
TF-23.tf;59;ptf;4;NA;NA;NA;3700;True;1;95
TF-35.tf;60;ptf;4;NA;NA;NA;3700;True;1;95
scp1000-4.txt;61;ptf;4;NA;NA;NA;3700;True;1;95
TF-61.tf;62;ptf;4;NA;NA;NA;3700;True;1;95
scp1000-2.txt;63;ptf;4;NA;NA;NA;3700;True;1;95
TF-98.tf;64;ptf;4;NA;NA;NA;3700;True;1;95
TF-40.tf;65;ptf;4;NA;NA;NA;3700;True;1;95
TF-46.tf;66;ptf;4;NA;NA;NA;3700;True;1;95
TF-58.tf;67;ptf;4;15;0.9516407599309153;12.0;151.78206706047058;True;121;95
cire150-5.txt;68;ptf;4;32;0.9666666666666667;585.0;37.61912250518799;True;47;95
cire150-6.txt;69;ptf;4;32;0.9666666666666667;787.0;60.3349335193634;True;56;95
TF-100.tf;70;ptf;4;14;0.9515570934256056;14.0;52.59257793426514;True;68;95
TF-87.tf;71;ptf;4;NA;NA;NA;3700;True;1;95
cire100-6.txt;72;ptf;4;24;0.95;645.0;5.990987777709961;True;24;95
TF-3.tf;73;ptf;4;17;0.9516407599309153;11.0;673.4156079292297;True;240;95
TF-73.tf;74;ptf;4;NA;NA;NA;3700;True;1;95
rtf30-3.txt;75;ptf;4;10;1.0;0;0.28900742530822754;True;10;95
TF-16.tf;76;ptf;4;NA;NA;NA;3700;True;1;95
TF-65.tf;77;ptf;4;NA;NA;NA;3700;True;1;95
TF-22.tf;78;ptf;4;NA;NA;NA;3700;True;1;95
cire100-0.txt;79;ptf;4;22;0.95;670.0;13.627121686935425;True;28;95
TF-26.tf;80;ptf;4;12;0.9516407599309153;11.0;149.8397421836853;True;135;95
TF-75.tf;81;ptf;4;NA;NA;NA;3700;True;1;95
TF-32.tf;82;ptf;4;NA;NA;NA;3700;True;1;95
rtf30-2.txt;83;ptf;4;9;1.0;0;0.23032116889953613;True;5;95
scp1000-3.txt;84;ptf;4;NA;NA;NA;3700;True;1;95
TF-90.tf;85;ptf;4;NA;NA;NA;3700;True;1;95
rtf30-1.txt;86;ptf;4;10;1.0;0;1.284341812133789;True;7;95
TF-25.tf;87;ptf;4;NA;NA;NA;3700;True;1;95
cire150-9.txt;88;ptf;4;36;0.9666666666666667;655.0;61.722612142562866;True;61;95
scp1000-6.txt;89;ptf;4;NA;NA;NA;3700;True;1;95
TF-89.tf;90;ptf;4;NA;NA;NA;3700;True;1;95
cire100-8.txt;91;ptf;4;24;0.95;613.0;12.548960208892822;True;34;95
TF-39.tf;92;ptf;4;NA;NA;NA;3700;True;1;95
TF-67.tf;93;ptf;4;13;0.9516407599309153;11.0;513.2415347099304;True;199;95
TF-69.tf;94;ptf;4;NA;NA;NA;3700;True;1;95
TF-53.tf;95;ptf;4;NA;NA;NA;3700;True;1;95
TF-60.tf;96;ptf;4;NA;NA;NA;3700;True;1;95
TF-71.tf;97;ptf;4;NA;NA;NA;3700;True;1;95
cire100-7.txt;98;ptf;4;26;0.95;586.0;44.51706790924072;True;43;95
cire150-4.txt;99;ptf;4;36;0.9666666666666667;515.0;45.860753774642944;True;61;95
TF-77.tf;100;ptf;4;NA;NA;NA;3700;True;1;95
TF-85.tf;101;ptf;4;NA;NA;NA;3700;True;1;95
TF-91.tf;102;ptf;4;NA;NA;NA;3700;True;1;95
cire100-5.txt;103;ptf;4;24;0.95;644.0;4.500665187835693;True;21;95
TF-93.tf;104;ptf;4;NA;NA;NA;3700;True;1;95
TF-47.tf;105;ptf;4;15;0.9516407599309153;11.0;709.963760137558;True;228;95
scp1000-9.txt;106;ptf;4;NA;NA;NA;3700;True;1;95
TF-79.tf;107;ptf;4;NA;NA;NA;3700;True;1;95
TF-6.tf;108;ptf;4;NA;NA;NA;3700;True;1;95
TF-49.tf;109;ptf;4;NA;NA;NA;3700;True;1;95
TF-63.tf;110;ptf;4;NA;NA;NA;3700;True;1;95
TF-9.tf;111;ptf;4;NA;NA;NA;3700;True;1;95
TF-94.tf;112;ptf;4;NA;NA;NA;3700;True;1;95
TF-20.tf;113;ptf;4;NA;NA;NA;3700;True;1;95
TF-50.tf;114;ptf;4;14;0.9533678756476683;13.0;631.5171720981598;True;209;95
cire150-8.txt;115;ptf;4;35;0.9666666666666667;695.0;27.488749265670776;True;41;95
TF-1.tf;116;ptf;4;NA;NA;NA;3700;True;1;95
cire100-3.txt;117;ptf;4;22;0.95;483.0;4.353115558624268;True;31;95
rtf30-8.txt;118;ptf;4;9;1.0;0;0.25220799446105957;True;7;95
TF-5.tf;119;ptf;4;NA;NA;NA;3700;True;1;95
TF-17.tf;120;ptf;4;NA;NA;NA;3700;True;1;95
TF-19.tf;121;ptf;4;NA;NA;NA;3700;True;1;95
TF-7.tf;122;ptf;4;NA;NA;NA;3700;True;1;95
rtf30-0.txt;123;ptf;4;9;1.0;0;2.8935728073120117;True;10;95
TF-84.tf;124;ptf;4;15;0.9516407599309153;10.0;190.03833293914795;True;131;95
TF-82.tf;125;ptf;4;NA;NA;NA;3700;True;1;95
cire150-0.txt;126;ptf;4;35;0.9666666666666667;571.0;45.595396518707275;True;60;95
cire150-7.txt;127;ptf;4;34;0.9666666666666667;658.0;71.14222502708435;True;68;95
cire150-3.txt;128;ptf;4;32;0.9666666666666667;607.0;44.97533655166626;True;61;95
TF-43.tf;129;ptf;4;NA;NA;NA;3700;True;1;95
TF-68.tf;130;ptf;4;NA;NA;NA;3700;True;1;95
cire100-1.txt;131;ptf;4;27;0.95;668.0;15.658757448196411;True;34;95
TF-29.tf;132;ptf;4;NA;NA;NA;3700;True;1;95
TF-92.tf;133;ptf;4;NA;NA;NA;3700;True;1;95
cire150-2.txt;134;ptf;4;39;0.9666666666666667;574.0;56.70373320579529;True;65;95
TF-52.tf;135;ptf;4;NA;NA;NA;3700;True;1;95
TF-45.tf;136;ptf;4;NA;NA;NA;3700;True;1;95
TF-34.tf;137;ptf;4;18;0.9516407599309153;11.0;503.0865430831909;True;215;95
TF-72.tf;138;ptf;4;NA;NA;NA;3700;True;1;95
TF-96.tf;139;ptf;4;NA;NA;NA;3700;True;1;95
TF-37.tf;0;ptf;1;8;0.9516407599309153;9.0;19.60081386566162;True;58;95
TF-70.tf;1;ptf;1;8;0.9516407599309153;8.0;48.41420269012451;True;77;95
cire100-4.txt;2;ptf;1;10;0.95;327.0;0.9665279388427734;True;8;95
rtf30-6.txt;3;ptf;1;4;1.0;0;0.19581222534179688;True;4;95
TF-15.tf;4;ptf;1;7;0.9620034542314335;5.0;8.232880115509033;True;38;95
TF-10.tf;5;ptf;1;7;0.9533678756476683;9.0;49.47410321235657;True;81;95
TF-51.tf;6;ptf;1;7;0.9533678756476683;8.0;1.888366460800171;True;14;95
TF-54.tf;7;ptf;1;12;0.9516407599309153;8.0;159.26439142227173;True;119;95
scp1000-1.txt;8;ptf;1;60;0.975;62.0;0.30654382705688477;True;1;95
TF-76.tf;9;ptf;1;7;0.9516407599309153;9.0;12.237015008926392;True;40;95
TF-55.tf;10;ptf;1;7;0.9532871972318339;5.0;3.4573116302490234;True;21;95
TF-8.tf;11;ptf;1;8;0.9550949913644214;8.0;12.378851413726807;True;44;95
TF-78.tf;12;ptf;1;11;0.9585492227979274;7.0;184.55213451385498;True;135;95
cire100-9.txt;13;ptf;1;12;0.95;425.0;0.2997701168060303;True;8;95
TF-99.tf;14;ptf;1;9;0.9533678756476683;7.0;27.824607610702515;True;54;95
TF-41.tf;15;ptf;1;9;0.9516407599309153;7.0;34.321895599365234;True;60;95
TF-2.tf;16;ptf;1;9;0.9516407599309153;8.0;7.996171712875366;True;33;95
TF-48.tf;17;ptf;1;10;0.9550949913644214;6.0;10.399871587753296;True;37;95
rtf30-5.txt;18;ptf;1;4;1.0;0;1.1200413703918457;True;6;95
TF-57.tf;19;ptf;1;8;0.9516407599309153;6.0;8.617860078811646;True;40;95
TF-81.tf;20;ptf;1;9;0.9516407599309153;10.0;6.050690412521362;True;28;95
TF-18.tf;21;ptf;1;8;0.9533678756476683;6.0;30.93816876411438;True;79;95
TF-12.tf;22;ptf;1;6;0.9533678756476683;6.0;25.458605527877808;True;66;95
TF-21.tf;23;ptf;1;9;0.9516407599309153;8.0;5.0578773021698;True;22;95
rtf30-7.txt;24;ptf;1;7;1.0;0;0.22350025177001953;True;6;95
TF-42.tf;25;ptf;1;8;0.9516407599309153;6.0;12.139711380004883;True;37;95
scp1000-8.txt;26;ptf;1;61;0.97;60.0;1.6173415184020996;True;1;95
TF-11.tf;27;ptf;1;11;0.9516407599309153;7.0;88.440988779068;True;92;95
TF-33.tf;28;ptf;1;9;0.9516407599309153;9.0;37.77927589416504;True;82;95
TF-56.tf;29;ptf;1;8;0.9516407599309153;8.0;2.0314574241638184;True;15;95
TF-36.tf;30;ptf;1;7;0.9568221070811744;9.0;2.7313945293426514;True;20;95
TF-30.tf;31;ptf;1;12;0.9533678756476683;8.0;98.75419497489929;True;69;95
TF-28.tf;32;ptf;1;7;0.9550949913644214;6.0;4.221121072769165;True;32;95
TF-38.tf;33;ptf;1;10;0.9516407599309153;7.0;29.400766372680664;True;63;95
TF-64.tf;34;ptf;1;8;0.9516407599309153;7.0;34.626927614212036;True;68;95
TF-31.tf;35;ptf;1;8;0.9516407599309153;7.0;292.3389711380005;True;159;95
TF-88.tf;36;ptf;1;8;0.9516407599309153;6.0;30.6403067111969;True;79;95
cire150-1.txt;37;ptf;1;15;0.9666666666666667;481.0;4.08883261680603;True;12;95
cire100-2.txt;38;ptf;1;11;0.95;352.0;0.2961852550506592;True;8;95
TF-14.tf;39;ptf;1;9;0.9550949913644214;7.0;23.353291988372803;True;50;95
TF-95.tf;40;ptf;1;9;0.9602763385146805;9.0;22.71222496032715;True;40;95
TF-86.tf;41;ptf;1;10;0.9533678756476683;7.0;46.922276973724365;True;70;95
TF-83.tf;42;ptf;1;6;0.9533678756476683;7.0;8.04935359954834;True;38;95
TF-24.tf;43;ptf;1;6;0.9550949913644214;8.0;1.9123787879943848;True;19;95
TF-4.tf;44;ptf;1;6;0.9550949913644214;4.0;3.8255112171173096;True;22;95
rtf30-9.txt;45;ptf;1;4;1.0;0;0.21704363822937012;True;6;95
TF-74.tf;46;ptf;1;7;0.9568221070811744;9.0;2.2665412425994873;True;20;95
TF-80.tf;47;ptf;1;9;0.9516407599309153;8.0;125.49476313591003;True;133;95
TF-44.tf;48;ptf;1;9;0.9567474048442907;5.0;13.197257041931152;True;46;95
TF-66.tf;49;ptf;1;8;0.9533678756476683;8.0;20.822667121887207;True;61;95
TF-62.tf;50;ptf;1;10;0.9516407599309153;7.0;2.296689987182617;True;22;95
TF-97.tf;51;ptf;1;9;0.9533678756476683;7.0;567.3702864646912;True;166;95
TF-13.tf;52;ptf;1;7;0.9602763385146805;7.0;2.9412689208984375;True;23;95
scp1000-7.txt;53;ptf;1;59;0.9700000000000003;63.0;0.8600804805755615;True;1;95
scp1000-0.txt;54;ptf;1;66;0.98;58.0;0.305403470993042;True;1;95
scp1000-5.txt;55;ptf;1;65;0.98;70.0;1.56465482711792;True;1;95
rtf30-4.txt;56;ptf;1;4;1.0;0;0.9470920562744141;True;5;95
TF-59.tf;57;ptf;1;9;0.9516407599309153;11.0;4.340692758560181;True;32;95
TF-27.tf;58;ptf;1;7;0.9516407599309153;8.0;24.93945026397705;True;49;95
TF-23.tf;59;ptf;1;9;0.9516407599309153;6.0;18.897615432739258;True;50;95
TF-35.tf;60;ptf;1;10;0.9516407599309153;7.0;9.762293577194214;True;30;95
scp1000-4.txt;61;ptf;1;60;0.98;50.0;0.31169581413269043;True;1;95
TF-61.tf;62;ptf;1;11;0.9533678756476683;7.0;66.97612881660461;True;85;95
scp1000-2.txt;63;ptf;1;64;0.975;69.0;0.29967308044433594;True;1;95
TF-98.tf;64;ptf;1;8;0.9620034542314335;5.0;17.473320245742798;True;55;95
TF-40.tf;65;ptf;1;11;0.9516407599309153;7.0;84.60001826286316;True;132;95
TF-46.tf;66;ptf;1;7;0.9533678756476683;7.0;7.393959283828735;True;40;95
TF-58.tf;67;ptf;1;8;0.9585492227979274;6.0;8.675797462463379;True;25;95
