family,instance,solver,time
2,g13-g45,LAD,0.001000
2,g13-g45,VF2,0.005000
2,g13-g45,RI,0.000015
2,g13-g46,Glasgow,0.003000
2,g13-g46,LAD,0.000000
2,g13-g46,VF2,0.001000
2,g13-g46,RI,0.000001
2,g13-g47,Glasgow,0.003000
2,g13-g47,LAD,0.003000
2,g13-g47,VF2,0.001000
2,g13-g47,RI,0.000001
2,g13-g48,Glasgow,0.005000
2,g13-g48,LAD,0.000000
2,g13-g48,VF2,0.000000
2,g13-g48,RI,0.000002
2,g13-g49,Glasgow,0.008000
2,g13-g49,LAD,0.311000
2,g13-g49,VF2,1000.000000
2,g13-g49,RI,1000.000000
2,g13-g50,Glasgow,0.006000
2,g13-g50,LAD,0.043000
2,g13-g50,VF2,0.001000
2,g13-g50,RI,0.000000
2,g14-g15,Glasgow,0.000000
2,g14-g15,LAD,0.000000
2,g14-g15,VF2,1000.000000
2,g14-g15,RI,0.000205
2,g14-g20,Glasgow,0.352000
2,g14-g20,LAD,1.280000
2,g14-g20,VF2,1000.000000
2,g14-g20,RI,0.002980
2,g14-g21,Glasgow,0.002000
2,g14-g21,LAD,0.020000
2,g14-g21,VF2,0.001000
2,g14-g21,RI,0.000000
2,g14-g23,Glasgow,0.001000
2,g14-g23,LAD,0.004000
2,g14-g23,VF2,1000.000000
2,g14-g23,RI,0.000041
2,g14-g25,Glasgow,0.000000
2,g14-g25,LAD,0.001000
2,g14-g25,VF2,0.221000
2,g14-g25,RI,0.000000
2,g14-g26,Glasgow,0.001000
2,g14-g26,LAD,0.001000
2,g14-g26,VF2,1000.000000
2,g14-g26,RI,0.000168
2,g14-g27,Glasgow,0.134000
2,g14-g27,LAD,0.067000
2,g14-g27,VF2,1000.000000
2,g14-g27,RI,1000.000000
2,g14-g29,Glasgow,0.003000
2,g14-g29,LAD,0.001000
2,g14-g29,VF2,1000.000000
2,g14-g29,RI,0.000023
2,g14-g30,Glasgow,0.003000
2,g14-g30,LAD,0.001000
2,g14-g30,VF2,1000.000000
2,g14-g30,RI,0.000018
2,g14-g31,Glasgow,0.004000
2,g14-g31,LAD,0.005000
2,g14-g31,VF2,1000.000000
2,g14-g31,RI,0.000023
2,g14-g32,Glasgow,0.008000
2,g14-g32,LAD,0.058000
2,g14-g32,VF2,0.002000
2,g14-g32,RI,0.000000
2,g14-g38,Glasgow,0.000000
2,g14-g38,LAD,0.000000
2,g14-g38,VF2,0.000000
2,g14-g38,RI,0.000000
2,g14-g40,Glasgow,0.005000
2,g14-g40,LAD,0.036000
2,g14-g40,VF2,1000.000000
2,g14-g40,RI,0.000000
2,g14-g43,Glasgow,0.002000
2,g14-g43,LAD,0.021000
2,g14-g43,VF2,1000.000000
2,g14-g43,RI,0.383566
2,g14-g44,Glasgow,0.003000
2,g14-g44,LAD,0.005000
2,g14-g44,VF2,1000.000000
2,g14-g44,RI,0.000015
2,g14-g45,Glasgow,0.003000
2,g14-g45,LAD,0.006000
2,g14-g45,VF2,1000.000000
2,g14-g45,RI,0.000014
2,g14-g46,Glasgow,0.003000
2,g14-g46,LAD,0.000000
2,g14-g46,VF2,1000.000000
2,g14-g46,RI,0.000002
2,g14-g47,Glasgow,0.003000
2,g14-g47,LAD,0.000000
2,g14-g47,VF2,1000.000000
2,g14-g47,RI,0.000002
2,g14-g48,Glasgow,0.003000
2,g14-g48,LAD,0.000000
2,g14-g48,VF2,1000.000000
2,g14-g48,RI,0.000003
2,g14-g49,Glasgow,0.261000
2,g14-g49,LAD,46.629000
2,g14-g49,VF2,1000.000000
2,g14-g49,RI,1000.000000
2,g14-g50,Glasgow,0.006000
2,g14-g50,LAD,0.042000
2,g14-g50,VF2,0.001000
2,g14-g50,RI,0.000000
2,g15-g20,Glasgow,0.003000
2,g15-g20,LAD,0.001000
2,g15-g20,VF2,2.242000
2,g15-g20,RI,0.002850
2,g15-g21,Glasgow,0.003000
2,g15-g21,LAD,0.040000
2,g15-g21,VF2,0.000000
2,g15-g21,RI,0.000000
2,g15-g23,Glasgow,0.001000
2,g15-g23,LAD,0.000000
2,g15-g23,VF2,0.001000
2,g15-g23,RI,0.000000
2,g15-g25,Glasgow,0.000000
2,g15-g25,LAD,0.000000
2,g15-g25,VF2,0.000000
2,g15-g25,RI,0.000000
2,g15-g26,Glasgow,0.001000
2,g15-g26,LAD,0.001000
2,g15-g26,VF2,0.000000
2,g15-g26,RI,0.000000
2,g15-g27,Glasgow,0.003000
2,g15-g27,LAD,0.008000
2,g15-g27,VF2,1000.000000
2,g15-g27,RI,0.003681
2,g15-g29,Glasgow,0.003000
2,g15-g29,LAD,0.002000
2,g15-g29,VF2,0.006000
2,g15-g29,RI,0.000003
2,g15-g30,Glasgow,0.003000
2,g15-g30,LAD,0.000000
2,g15-g30,VF2,0.003000
2,g15-g30,RI,0.000004
2,g15-g31,Glasgow,0.003000
2,g15-g31,LAD,0.000000
2,g15-g31,VF2,0.015000
2,g15-g31,RI,0.000011
2,g15-g32,Glasgow,0.010000
2,g15-g32,LAD,0.101000
2,g15-g32,VF2,0.001000
2,g15-g32,RI,0.000000
2,g15-g38,Glasgow,0.000000
2,g15-g38,LAD,0.000000
2,g15-g38,VF2,0.000000
2,g15-g38,RI,0.000000
2,g15-g40,Glasgow,0.010000
2,g15-g40,LAD,0.044000
2,g15-g40,VF2,520.305000
2,g15-g40,RI,0.000000
2,g15-g43,Glasgow,0.020000
2,g15-g43,LAD,1.927000
2,g15-g43,VF2,1000.000000
2,g15-g43,RI,1000.000000
2,g15-g44,Glasgow,0.003000
2,g15-g44,LAD,0.001000
2,g15-g44,VF2,0.022000
2,g15-g44,RI,0.000010
2,g15-g45,Glasgow,0.004000
2,g15-g45,LAD,0.001000
2,g15-g45,VF2,0.019000
2,g15-g45,RI,0.000007
2,g15-g46,Glasgow,0.003000
2,g15-g46,LAD,0.001000
2,g15-g46,VF2,0.001000
2,g15-g46,RI,0.000000
2,g15-g47,Glasgow,0.003000
2,g15-g47,LAD,0.000000
2,g15-g47,VF2,0.000000
2,g15-g47,RI,0.000000
2,g15-g48,Glasgow,0.003000
2,g15-g48,LAD,0.000000
2,g15-g48,VF2,0.001000
2,g15-g48,RI,0.000000
2,g15-g49,Glasgow,0.003000
2,g15-g49,LAD,0.040000
2,g15-g49,VF2,0.001000
2,g15-g49,RI,1000.000000
2,g15-g50,Glasgow,0.006000
2,g15-g50,LAD,0.086000
2,g15-g50,VF2,0.002000
2,g15-g50,RI,0.000000
2,g16-g20,Glasgow,275.081000
2,g16-g20,LAD,1000.000000
2,g16-g20,VF2,1000.000000
2,g16-g20,RI,0.112003
2,g16-g21,Glasgow,0.003000
2,g16-g21,LAD,0.045000
2,g16-g21,VF2,0.001000
2,g16-g21,RI,0.000000
2,g16-g22,Glasgow,0.001000
2,g16-g22,LAD,0.000000
2,g16-g22,VF2,0.000000
2,g16-g22,RI,0.000000
2,g16-g23,Glasgow,0.001000
2,g16-g23,LAD,0.001000
2,g16-g23,VF2,1000.000000
2,g16-g23,RI,0.001745
2,g16-g25,Glasgow,0.000000
2,g16-g25,LAD,0.000000
2,g16-g25,VF2,0.001000
2,g16-g25,RI,0.001545
2,g16-g26,Glasgow,0.001000
2,g16-g26,LAD,0.000000
2,g16-g26,VF2,1000.000000
2,g16-g26,RI,0.038934
2,g16-g27,Glasgow,9.344000
2,g16-g27,LAD,1.259000
2,g16-g27,VF2,1000.000000
2,g16-g27,RI,1000.000000
2,g16-g28,Glasgow,0.000000
2,g16-g28,LAD,0.000000
2,g16-g28,VF2,0.000000
2,g16-g28,RI,0.000000
2,g16-g29,Glasgow,0.004000
2,g16-g29,LAD,0.021000
2,g16-g29,VF2,1000.000000
2,g16-g29,RI,0.000046
2,g16-g30,Glasgow,0.010000
2,g16-g30,LAD,0.019000
2,g16-g30,VF2,1000.000000
2,g16-g30,RI,0.000068
2,g16-g31,Glasgow,0.028000
2,g16-g31,LAD,0.026000
2,g16-g31,VF2,1000.000000
2,g16-g31,RI,0.000088
2,g16-g32,Glasgow,0.008000
2,g16-g32,LAD,0.112000
2,g16-g32,VF2,0.001000
2,g16-g32,RI,0.000000
2,g16-g33,Glasgow,0.001000
2,g16-g33,LAD,0.000000
2,g16-g33,VF2,0.001000
2,g16-g33,RI,0.000000
2,g16-g37,Glasgow,0.002000
2,g16-g37,LAD,0.012000
2,g16-g37,VF2,301.255000
2,g16-g37,RI,0.000081
2,g16-g38,Glasgow,0.001000
2,g16-g38,LAD,0.000000
2,g16-g38,VF2,0.265000
2,g16-g38,RI,0.000000
2,g16-g40,Glasgow,0.006000
2,g16-g40,LAD,0.100000
2,g16-g40,VF2,1000.000000
2,g16-g40,RI,0.000000
2,g16-g43,Glasgow,1000.000000
2,g16-g43,LAD,1000.000000
2,g16-g43,VF2,1000.000000
2,g16-g43,RI,1000.000000
2,g16-g44,Glasgow,0.027000
2,g16-g44,LAD,0.039000
2,g16-g44,VF2,1000.000000
2,g16-g44,RI,0.000073
2,g16-g45,Glasgow,0.039000
2,g16-g45,LAD,0.036000
2,g16-g45,VF2,1000.000000
2,g16-g45,RI,0.000070
2,g16-g46,Glasgow,0.003000
2,g16-g46,LAD,0.004000
2,g16-g46,VF2,1000.000000
2,g16-g46,RI,0.000016
2,g16-g47,Glasgow,0.003000
2,g16-g47,LAD,0.004000
2,g16-g47,VF2,1000.000000
2,g16-g47,RI,0.000019
2,g16-g48,Glasgow,0.004000
2,g16-g48,LAD,0.006000
2,g16-g48,VF2,1000.000000
2,g16-g48,RI,0.000014
2,g16-g49,Glasgow,18.566000
2,g16-g49,LAD,1000.000000
2,g16-g49,VF2,1000.000000
2,g16-g49,RI,1000.000000
2,g16-g50,Glasgow,0.007000
2,g16-g50,LAD,0.117000
2,g16-g50,VF2,1.648000
2,g16-g50,RI,0.000000
2,g17-g18,Glasgow,0.001000
2,g17-g18,LAD,0.010000
2,g17-g18,VF2,0.000000
2,g17-g18,RI,0.000000
2,g17-g19,Glasgow,0.004000
2,g17-g19,LAD,0.007000
2,g17-g19,VF2,59.502000
2,g17-g19,RI,0.000043
2,g17-g20,Glasgow,0.003000
2,g17-g20,LAD,0.036000
2,g17-g20,VF2,0.000000
2,g17-g20,RI,0.000000
2,g17-g21,Glasgow,0.003000
2,g17-g21,LAD,0.032000
2,g17-g21,VF2,0.000000
2,g17-g21,RI,0.000000
2,g17-g22,Glasgow,0.001000
2,g17-g22,LAD,0.060000
2,g17-g22,VF2,420.879000
2,g17-g22,RI,0.043235
2,g17-g23,Glasgow,0.001000
2,g17-g23,LAD,0.000000
2,g17-g23,VF2,1000.000000
2,g17-g23,RI,1000.000000
2,g17-g24,Glasgow,0.000000
2,g17-g24,LAD,0.001000
2,g17-g24,VF2,0.002000
2,g17-g24,RI,0.000003
2,g17-g25,Glasgow,0.000000
2,g17-g25,LAD,0.000000
2,g17-g25,VF2,1000.000000
2,g17-g25,RI,1000.000000
2,g17-g26,Glasgow,0.001000
2,g17-g26,LAD,0.002000
2,g17-g26,VF2,1000.000000
2,g17-g26,RI,1000.000000
2,g17-g27,Glasgow,1000.000000
2,g17-g27,LAD,1000.000000
2,g17-g27,VF2,1000.000000
2,g17-g27,RI,1000.000000
2,g17-g28,Glasgow,0.000000
2,g17-g28,LAD,0.000000
2,g17-g28,VF2,0.004000
2,g17-g28,RI,0.000000
2,g17-g29,Glasgow,0.003000
2,g17-g29,LAD,0.067000
2,g17-g29,VF2,0.000000
2,g17-g29,RI,0.000000
2,g17-g30,Glasgow,0.003000
2,g17-g30,LAD,0.039000
2,g17-g30,VF2,0.000000
2,g17-g30,RI,0.000000
2,g17-g31,Glasgow,0.003000
2,g17-g31,LAD,0.035000
2,g17-g31,VF2,0.000000
2,g17-g31,RI,0.000000
2,g17-g32,Glasgow,0.008000
2,g17-g32,LAD,0.094000
2,g17-g32,VF2,0.001000
2,g17-g32,RI,0.000000
2,g17-g33,Glasgow,0.038000
2,g17-g33,LAD,1.620000
2,g17-g33,VF2,84.252000
2,g17-g33,RI,0.000042
2,g17-g34,Glasgow,0.002000
2,g17-g34,LAD,0.075000
2,g17-g34,VF2,1.440000
2,g17-g34,RI,0.000001
2,g17-g35,Glasgow,0.005000
2,g17-g35,LAD,0.171000
2,g17-g35,VF2,29.784000
2,g17-g35,RI,0.000051
2,g17-g36,Glasgow,0.001000
2,g17-g36,LAD,0.149000
2,g17-g36,VF2,35.710000
2,g17-g36,RI,0.000004
2,g17-g37,Glasgow,0.105000
2,g17-g37,LAD,333.496000
2,g17-g37,VF2,1000.000000
2,g17-g37,RI,1000.000000
2,g17-g38,Glasgow,0.001000
2,g17-g38,LAD,0.000000
2,g17-g38,VF2,1000.000000
2,g17-g38,RI,1000.000000
2,g17-g39,Glasgow,0.002000
2,g17-g39,LAD,0.158000
2,g17-g39,VF2,0.000000
2,g17-g39,RI,0.000011
2,g17-g40,Glasgow,0.005000
2,g17-g40,LAD,0.067000
2,g17-g40,VF2,0.001000
2,g17-g40,RI,0.000000
2,g17-g41,Glasgow,0.030000
2,g17-g41,LAD,1.309000
2,g17-g41,VF2,68.051000
2,g17-g41,RI,0.000083
2,g17-g42,Glasgow,2.202000
2,g17-g42,LAD,14.681000
2,g17-g42,VF2,1000.000000
2,g17-g42,RI,0.355606
2,g17-g43,Glasgow,0.894000
2,g17-g43,LAD,0.071000
2,g17-g43,VF2,1000.000000
2,g17-g43,RI,1000.000000
2,g17-g44,Glasgow,0.014000
2,g17-g44,LAD,0.038000
2,g17-g44,VF2,0.006000
2,g17-g44,RI,0.000006
2,g17-g45,Glasgow,0.016000
2,g17-g45,LAD,0.040000
2,g17-g45,VF2,0.195000
2,g17-g45,RI,0.000006
2,g17-g46,Glasgow,0.006000
2,g17-g46,LAD,0.072000
2,g17-g46,VF2,0.005000
2,g17-g46,RI,0.000004
2,g17-g47,Glasgow,0.003000
2,g17-g47,LAD,0.039000
2,g17-g47,VF2,0.005000
2,g17-g47,RI,0.000002
2,g17-g48,Glasgow,0.003000
2,g17-g48,LAD,0.073000
2,g17-g48,VF2,0.006000
2,g17-g48,RI,0.000000
2,g17-g49,Glasgow,0.278000
2,g17-g49,LAD,0.048000
2,g17-g49,VF2,1000.000000
2,g17-g49,RI,1000.000000
2,g17-g50,Glasgow,0.008000
2,g17-g50,LAD,0.104000
2,g17-g50,VF2,0.001000
2,g17-g50,RI,0.000000
2,g18-g19,Glasgow,0.001000
2,g18-g19,LAD,0.000000
2,g18-g19,VF2,6.958000
2,g18-g19,RI,0.000073
2,g18-g20,Glasgow,1.122000
2,g18-g20,LAD,1.577000
2,g18-g20,VF2,0.000000
2,g18-g20,RI,0.002296
2,g18-g21,Glasgow,0.003000
2,g18-g21,LAD,0.058000
2,g18-g21,VF2,0.001000
2,g18-g21,RI,0.000000
2,g18-g22,Glasgow,0.001000
2,g18-g22,LAD,0.001000
2,g18-g22,VF2,4.460000
2,g18-g22,RI,0.043589
2,g18-g23,Glasgow,0.001000
2,g18-g23,LAD,0.002000
2,g18-g23,VF2,1000.000000
2,g18-g23,RI,1000.000000
2,g18-g24,Glasgow,0.000000
2,g18-g24,LAD,0.000000
2,g18-g24,VF2,0.000000
2,g18-g24,RI,0.000003
2,g18-g25,Glasgow,0.000000
2,g18-g25,LAD,0.000000
2,g18-g25,VF2,241.325000
2,g18-g25,RI,1000.000000
2,g18-g26,Glasgow,0.001000
2,g18-g26,LAD,0.000000
2,g18-g26,VF2,1000.000000
2,g18-g26,RI,1000.000000
2,g18-g27,Glasgow,0.001000
2,g18-g27,LAD,0.001000
2,g18-g27,VF2,1000.000000
2,g18-g27,RI,1000.000000
2,g18-g28,Glasgow,0.000000
2,g18-g28,LAD,0.000000
2,g18-g28,VF2,0.000000
2,g18-g28,RI,0.000000
2,g18-g29,Glasgow,51.660000
2,g18-g29,LAD,0.224000
2,g18-g29,VF2,1000.000000
2,g18-g29,RI,0.015496
2,g18-g30,Glasgow,70.151000
2,g18-g30,LAD,1.758000
2,g18-g30,VF2,1000.000000
2,g18-g30,RI,0.011568
2,g18-g31,Glasgow,2.758000
2,g18-g31,LAD,0.081000
2,g18-g31,VF2,12.236000
2,g18-g31,RI,0.000187
2,g18-g32,Glasgow,0.008000
2,g18-g32,LAD,0.070000
2,g18-g32,VF2,0.002000
2,g18-g32,RI,0.000000
2,g18-g33,Glasgow,0.019000
2,g18-g33,LAD,0.913000
2,g18-g33,VF2,3.758000
2,g18-g33,RI,0.000039
2,g18-g34,Glasgow,0.001000
2,g18-g34,LAD,0.118000
2,g18-g34,VF2,0.009000
2,g18-g34,RI,0.000001
2,g18-g35,Glasgow,0.002000
2,g18-g35,LAD,0.139000
2,g18-g35,VF2,1.098000
2,g18-g35,RI,0.000028
2,g18-g36,Glasgow,0.001000
2,g18-g36,LAD,0.220000
2,g18-g36,VF2,2.587000
2,g18-g36,RI,0.000004
2,g18-g37,Glasgow,25.506000
2,g18-g37,LAD,1000.000000
2,g18-g37,VF2,1000.000000
2,g18-g37,RI,1000.000000
2,g18-g38,Glasgow,0.001000
2,g18-g38,LAD,0.000000
2,g18-g38,VF2,1000.000000
2,g18-g38,RI,1000.000000
2,g18-g39,Glasgow,0.029000
2,g18-g39,LAD,0.017000
2,g18-g39,VF2,0.451000
2,g18-g39,RI,0.000054
2,g18-g40,Glasgow,0.006000
2,g18-g40,LAD,0.101000
2,g18-g40,VF2,0.001000
2,g18-g40,RI,0.000000
2,g18-g41,Glasgow,0.023000
2,g18-g41,LAD,0.668000
2,g18-g41,VF2,2.713000
2,g18-g41,RI,0.000082
2,g18-g42,Glasgow,0.417000
2,g18-g42,LAD,1.285000
2,g18-g42,VF2,232.814000
2,g18-g42,RI,0.268222
2,g18-g43,Glasgow,1000.000000
2,g18-g43,LAD,1000.000000
2,g18-g43,VF2,1000.000000
2,g18-g43,RI,1000.000000
2,g18-g44,Glasgow,1000.000000
2,g18-g44,LAD,25.345000
2,g18-g44,VF2,1000.000000
2,g18-g44,RI,1000.000000
2,g18-g45,Glasgow,1000.000000
2,g18-g45,LAD,1000.000000
2,g18-g45,VF2,1000.000000
2,g18-g45,RI,1000.000000
2,g18-g46,Glasgow,1000.000000
2,g18-g46,LAD,1000.000000
2,g18-g46,VF2,1000.000000
2,g18-g46,RI,1000.000000
2,g18-g47,Glasgow,1000.000000
2,g18-g47,LAD,1000.000000
2,g18-g47,VF2,1000.000000
2,g18-g47,RI,1000.000000
2,g18-g48,Glasgow,1000.000000
2,g18-g48,LAD,1000.000000
2,g18-g48,VF2,1000.000000
2,g18-g48,RI,1000.000000
2,g18-g49,Glasgow,1000.000000
2,g18-g49,LAD,1000.000000
2,g18-g49,VF2,1000.000000
2,g18-g49,RI,1000.000000
2,g18-g50,Glasgow,0.006000
2,g18-g50,LAD,0.083000
2,g18-g50,VF2,1000.000000
2,g18-g50,RI,0.000000
2,g19-g20,Glasgow,1000.000000
2,g19-g20,LAD,1000.000000
2,g19-g20,VF2,1000.000000
2,g19-g20,RI,1000.000000
2,g19-g21,Glasgow,0.005000
2,g19-g21,LAD,0.045000
2,g19-g21,VF2,0.001000
2,g19-g21,RI,0.000000
2,g19-g22,Glasgow,0.002000
2,g19-g22,LAD,0.000000
2,g19-g22,VF2,130.421000
2,g19-g22,RI,0.011023
2,g19-g23,Glasgow,0.001000
2,g19-g23,LAD,0.002000
2,g19-g23,VF2,1000.000000
2,g19-g23,RI,0.553783
2,g19-g25,Glasgow,0.001000
2,g19-g25,LAD,0.000000
2,g19-g25,VF2,790.047000
2,g19-g25,RI,0.030947
2,g19-g26,Glasgow,0.002000
2,g19-g26,LAD,0.000000
2,g19-g26,VF2,1000.000000
2,g19-g26,RI,0.283135
2,g19-g27,Glasgow,240.806000
2,g19-g27,LAD,133.823000
2,g19-g27,VF2,1000.000000
2,g19-g27,RI,1000.000000
2,g19-g28,Glasgow,0.000000
2,g19-g28,LAD,0.000000
2,g19-g28,VF2,0.000000
2,g19-g28,RI,0.000000
2,g19-g29,Glasgow,1000.000000
2,g19-g29,LAD,1000.000000
2,g19-g29,VF2,1000.000000
2,g19-g29,RI,1000.000000
2,g19-g30,Glasgow,1000.000000
2,g19-g30,LAD,1000.000000
2,g19-g30,VF2,1000.000000
2,g19-g30,RI,1000.000000
2,g19-g31,Glasgow,1000.000000
2,g19-g31,LAD,1000.000000
2,g19-g31,VF2,1000.000000
2,g19-g31,RI,1000.000000
2,g19-g32,Glasgow,0.008000
2,g19-g32,LAD,0.091000
2,g19-g32,VF2,0.003000
2,g19-g32,RI,0.000000
2,g19-g33,Glasgow,0.002000
2,g19-g33,LAD,0.000000
2,g19-g33,VF2,59.040000
2,g19-g33,RI,0.000000
2,g19-g35,Glasgow,0.001000
2,g19-g35,LAD,0.000000
2,g19-g35,VF2,3.729000
2,g19-g35,RI,0.000000
2,g19-g37,Glasgow,0.004000
2,g19-g37,LAD,0.967000
2,g19-g37,VF2,1000.000000
2,g19-g37,RI,0.019929
2,g19-g38,Glasgow,0.001000
2,g19-g38,LAD,0.001000
2,g19-g38,VF2,1000.000000
2,g19-g38,RI,1000.000000
2,g19-g40,Glasgow,0.006000
2,g19-g40,LAD,0.113000
2,g19-g40,VF2,3.789000
2,g19-g40,RI,0.003005
2,g19-g41,Glasgow,0.001000
2,g19-g41,LAD,0.002000
2,g19-g41,VF2,17.703000
2,g19-g41,RI,0.000000
2,g19-g42,Glasgow,0.004000
2,g19-g42,LAD,0.113000
2,g19-g42,VF2,1000.000000
2,g19-g42,RI,0.004572
2,g19-g43,Glasgow,1000.000000
2,g19-g43,LAD,1000.000000
2,g19-g43,VF2,1000.000000
2,g19-g43,RI,1000.000000
2,g19-g44,Glasgow,1000.000000
2,g19-g44,LAD,1000.000000
2,g19-g44,VF2,1000.000000
2,g19-g44,RI,1000.000000
2,g19-g45,Glasgow,1000.000000
2,g19-g45,LAD,1000.000000
2,g19-g45,VF2,1000.000000
2,g19-g45,RI,1000.000000
2,g19-g46,Glasgow,4.502000
2,g19-g46,LAD,217.714000
2,g19-g46,VF2,1000.000000
2,g19-g46,RI,0.018678
2,g19-g47,Glasgow,4.402000
2,g19-g47,LAD,211.632000
2,g19-g47,VF2,1000.000000
2,g19-g47,RI,0.018139
2,g19-g48,Glasgow,18.174000
2,g19-g48,LAD,743.721000
2,g19-g48,VF2,1000.000000
2,g19-g48,RI,0.083314
2,g19-g49,Glasgow,32.553000
2,g19-g49,LAD,148.229000
2,g19-g49,VF2,1000.000000
2,g19-g49,RI,1000.000000
2,g19-g50,Glasgow,0.007000
2,g19-g50,LAD,0.127000
2,g19-g50,VF2,0.001000
2,g19-g50,RI,1000.000000
2,g2-g10,Glasgow,0.000000
2,g2-g10,LAD,0.000000
2,g2-g10,VF2,0.000000
2,g2-g10,RI,0.000000
2,g2-g11,Glasgow,0.001000
2,g2-g11,LAD,0.000000
2,g2-g11,VF2,0.000000
2,g2-g11,RI,0.000000
2,g2-g12,Glasgow,0.000000
2,g2-g12,LAD,0.000000
2,g2-g12,VF2,0.000000
2,g2-g12,RI,0.000000
2,g2-g13,Glasgow,0.000000
2,g2-g13,LAD,0.001000
2,g2-g13,VF2,0.000000
2,g2-g13,RI,0.000000
2,g2-g14,Glasgow,0.000000
2,g2-g14,LAD,0.000000
2,g2-g14,VF2,0.000000
2,g2-g14,RI,0.000000
2,g2-g15,Glasgow,0.000000
2,g2-g15,LAD,0.002000
2,g2-g15,VF2,0.000000
2,g2-g15,RI,0.000000
2,g2-g16,Glasgow,0.000000
2,g2-g16,LAD,0.000000
2,g2-g16,VF2,0.000000
2,g2-g16,RI,0.000000
2,g2-g17,Glasgow,0.000000
2,g2-g17,LAD,0.000000
2,g2-g17,VF2,0.000000
2,g2-g17,RI,0.000000
2,g2-g18,Glasgow,0.000000
2,g2-g18,LAD,0.000000
2,g2-g18,VF2,0.000000
2,g2-g18,RI,0.000000
2,g2-g19,Glasgow,0.000000
2,g2-g19,LAD,0.001000
2,g2-g19,VF2,0.000000
2,g2-g19,RI,0.000000
2,g2-g20,Glasgow,0.001000
2,g2-g20,LAD,0.002000
2,g2-g20,VF2,0.000000
2,g2-g20,RI,0.000000
2,g2-g21,Glasgow,0.002000
2,g2-g21,LAD,0.005000
2,g2-g21,VF2,0.000000
2,g2-g21,RI,0.000000
2,g2-g22,Glasgow,0.000000
2,g2-g22,LAD,0.001000
2,g2-g22,VF2,0.000000
2,g2-g22,RI,0.000000
2,g2-g23,Glasgow,0.001000
2,g2-g23,LAD,0.002000
2,g2-g23,VF2,0.000000
2,g2-g23,RI,0.000000
2,g2-g24,Glasgow,0.000000
2,g2-g24,LAD,0.000000
2,g2-g24,VF2,0.008000
2,g2-g24,RI,0.000003
2,g2-g25,Glasgow,0.000000
2,g2-g25,LAD,0.000000
2,g2-g25,VF2,0.000000
2,g2-g25,RI,0.000000
2,g2-g26,Glasgow,0.000000
2,g2-g26,LAD,0.002000
2,g2-g26,VF2,19.718000
2,g2-g26,RI,0.002373
2,g2-g27,Glasgow,0.001000
2,g2-g27,LAD,0.002000
2,g2-g27,VF2,0.000000
2,g2-g27,RI,0.000000
2,g2-g28,Glasgow,0.000000
2,g2-g28,LAD,0.002000
2,g2-g28,VF2,0.000000
2,g2-g28,RI,0.000000
2,g2-g29,Glasgow,0.004000
2,g2-g29,LAD,0.003000
2,g2-g29,VF2,0.000000
2,g2-g29,RI,0.000000
2,g2-g3,Glasgow,0.000000
2,g2-g3,LAD,0.000000
2,g2-g3,VF2,0.000000
2,g2-g3,RI,0.000000
2,g2-g30,Glasgow,0.002000
2,g2-g30,LAD,0.002000
2,g2-g30,VF2,0.000000
2,g2-g30,RI,0.000000
2,g2-g31,Glasgow,0.002000
2,g2-g31,LAD,0.003000
2,g2-g31,VF2,0.000000
2,g2-g31,RI,0.000000
2,g2-g32,Glasgow,0.007000
2,g2-g32,LAD,0.007000
2,g2-g32,VF2,0.001000
2,g2-g32,RI,0.000000
2,g2-g33,Glasgow,0.000000
2,g2-g33,LAD,0.000000
2,g2-g33,VF2,0.000000
2,g2-g33,RI,0.000000
2,g2-g34,Glasgow,0.000000
2,g2-g34,LAD,0.001000
2,g2-g34,VF2,0.000000
2,g2-g34,RI,0.000000
2,g2-g35,Glasgow,0.000000
2,g2-g35,LAD,0.000000
2,g2-g35,VF2,0.001000
2,g2-g35,RI,0.000000
2,g2-g36,Glasgow,0.000000
2,g2-g36,LAD,0.003000
2,g2-g36,VF2,0.000000
2,g2-g36,RI,0.000000
2,g2-g37,Glasgow,0.001000
2,g2-g37,LAD,0.004000
2,g2-g37,VF2,0.000000
2,g2-g37,RI,0.000000
2,g2-g38,Glasgow,0.000000
2,g2-g38,LAD,0.001000
2,g2-g38,VF2,0.000000
2,g2-g38,RI,0.000000
2,g2-g39,Glasgow,0.001000
2,g2-g39,LAD,0.003000
2,g2-g39,VF2,0.000000
2,g2-g39,RI,0.000000
2,g2-g4,Glasgow,0.000000
2,g2-g4,LAD,0.000000
2,g2-g4,VF2,0.000000
2,g2-g4,RI,0.000000
2,g2-g40,Glasgow,0.004000
2,g2-g40,LAD,0.007000
2,g2-g40,VF2,0.001000
2,g2-g40,RI,0.000000
2,g2-g41,Glasgow,0.000000
2,g2-g41,LAD,0.003000
2,g2-g41,VF2,0.000000
2,g2-g41,RI,0.000000
2,g2-g42,Glasgow,0.001000
2,g2-g42,LAD,0.004000
2,g2-g42,VF2,0.000000
2,g2-g42,RI,0.000000
2,g2-g43,Glasgow,0.001000
2,g2-g43,LAD,0.003000
2,g2-g43,VF2,0.000000
2,g2-g43,RI,0.000000
2,g2-g44,Glasgow,0.004000
2,g2-g44,LAD,0.004000
2,g2-g44,VF2,0.000000
2,g2-g44,RI,0.000000
2,g2-g45,Glasgow,0.002000
2,g2-g45,LAD,0.006000
2,g2-g45,VF2,0.000000
