input,experiment_ware,cpu_time,Checked answer,Wallclock time,Memory,Solver name,Solver version,timeout,success,user_success,missing,consistent_xp,consistent_input,error,family
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-57-076-20-15-05.xml,choco-solver 2019-09-24,2400.0,UNKNOWN TO,2512.02,15264284.0,choco-solver,2019-09-24,2400.0,False,False,False,True,True,False,Bibd
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-57-076-20-15-05.xml,Concrete 3.10,2400.0,UNKNOWN TO,2449.34,10846964.0,Concrete,3.10,2400.0,False,False,False,True,True,False,Bibd
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-57-076-20-15-05.xml,Concrete 3.12.3,2400.0,UNKNOWN TO,2447.36,10846988.0,Concrete,3.12.3,2400.0,False,False,False,True,True,False,Bibd
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-57-076-20-15-05.xml,choco-solver 2019-09-20,2400.0,UNKNOWN TO,635.099,15530540.0,choco-solver,2019-09-20,2400.0,False,False,False,True,True,False,Bibd
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-57-076-20-15-05.xml,choco-solver 2019-06-14,2400.0,UNKNOWN TO,634.887,15530532.0,choco-solver,2019-06-14,2400.0,False,False,False,True,True,False,Bibd
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-57-076-20-15-05.xml,choco-solver 2019-09-16,2400.0,UNKNOWN TO,634.799,15530540.0,choco-solver,2019-09-16,2400.0,False,False,False,True,True,False,Bibd
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-57-076-20-15-05.xml,BTD 19.07.01,2400.0,UNKNOWN TO,2520.08,7113620.0,BTD,19.07.01,2400.0,False,False,False,True,True,False,Bibd
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-57-076-20-15-05.xml,Fun-sCOP hybrid+CryptoMiniSat (2019-06-15),2400.0,UNKNOWN TO,2485.6,15142500.0,Fun-sCOP,hybrid+CryptoMiniSat (2019-06-15),2400.0,False,False,False,True,True,False,Bibd
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-57-076-20-15-05.xml,Fun-sCOP order+GlueMiniSat (2019-06-15),2400.0,UNKNOWN TO,2481.27,15142500.0,Fun-sCOP,order+GlueMiniSat (2019-06-15),2400.0,False,False,False,True,True,False,Bibd
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-57-076-20-15-05.xml,VBS,2400.0,UNKNOWN MO,2067.21,15872260.0,cosoco,2,2400.0,False,False,False,True,True,False,Bibd
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-85-085-36-36-15.xml,cosoco 2,2400.0,UNKNOWN MO,2325.12,15872304.0,cosoco,2,2400.0,False,False,False,True,True,False,Bibd
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-85-085-36-36-15.xml,AbsCon 2019-07-23,2400.0,UNKNOWN TO,2513.02,10748324.0,AbsCon,2019-07-23,2400.0,False,False,False,True,True,False,Bibd
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-85-085-36-36-15.xml,PicatSAT 2019-09-12,2400.0,UNKNOWN TO,2520.02,3086000.0,PicatSAT,2019-09-12,2400.0,False,False,False,True,True,False,Bibd
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-85-085-36-36-15.xml,choco-solver 2019-09-24,2400.0,UNKNOWN TO,2505.32,15264284.0,choco-solver,2019-09-24,2400.0,False,False,False,True,True,False,Bibd
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-85-085-36-36-15.xml,Concrete 3.10,2400.0,UNKNOWN TO,2350.16,10846964.0,Concrete,3.10,2400.0,False,False,False,True,True,False,Bibd
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-85-085-36-36-15.xml,Concrete 3.12.3,2400.0,UNKNOWN TO,2276.1,10846988.0,Concrete,3.12.3,2400.0,False,False,False,True,True,False,Bibd
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-85-085-36-36-15.xml,choco-solver 2019-09-20,2400.0,UNKNOWN TO,637.84,15530540.0,choco-solver,2019-09-20,2400.0,False,False,False,True,True,False,Bibd
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-85-085-36-36-15.xml,choco-solver 2019-06-14,2400.0,UNKNOWN TO,638.003,15530532.0,choco-solver,2019-06-14,2400.0,False,False,False,True,True,False,Bibd
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-85-085-36-36-15.xml,choco-solver 2019-09-16,2400.0,UNKNOWN TO,638.199,15530540.0,choco-solver,2019-09-16,2400.0,False,False,False,True,True,False,Bibd
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-85-085-36-36-15.xml,BTD 19.07.01,2400.0,UNKNOWN TO,2520.01,552688.0,BTD,19.07.01,2400.0,False,False,False,True,True,False,Bibd
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-85-085-36-36-15.xml,Fun-sCOP hybrid+CryptoMiniSat (2019-06-15),2400.0,UNKNOWN TO,2467.62,15142500.0,Fun-sCOP,hybrid+CryptoMiniSat (2019-06-15),2400.0,False,False,False,True,True,False,Bibd
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-85-085-36-36-15.xml,Fun-sCOP order+GlueMiniSat (2019-06-15),2400.0,UNKNOWN TO,2459.31,15142500.0,Fun-sCOP,order+GlueMiniSat (2019-06-15),2400.0,False,False,False,True,True,False,Bibd
XCSP17/Bibd/Bibd-sum-open/Bibd-sum-85-085-36-36-15.xml,VBS,2400.0,UNKNOWN MO,2325.12,15872304.0,cosoco,2,2400.0,False,False,False,True,True,False,Bibd
XCSP17/Bibd/Bibd-sum-stab1/Bibd-sum-25-05-01.xml,cosoco 2,2400.0,UNKNOWN MO,1438.13,15872788.0,cosoco,2,2400.0,False,False,False,True,True,False,Bibd
XCSP17/Bibd/Bibd-sum-stab1/Bibd-sum-25-05-01.xml,AbsCon 2019-07-23,353.876,SAT,350.738,10748324.0,AbsCon,2019-07-23,2400.0,True,True,False,True,True,False,Bibd
XCSP17/Bibd/Bibd-sum-stab1/Bibd-sum-25-05-01.xml,PicatSAT 2019-09-12,21.1993,SAT,21.21,2111604.0,PicatSAT,2019-09-12,2400.0,True,True,False,True,True,False,Bibd
XCSP17/Bibd/Bibd-sum-stab1/Bibd-sum-25-05-01.xml,choco-solver 2019-09-24,63.7364,SAT,60.986,15266084.0,choco-solver,2019-09-24,2400.0,True,True,False,True,True,False,Bibd
XCSP17/Bibd/Bibd-sum-stab1/Bibd-sum-25-05-01.xml,Concrete 3.10,2400.0,UNKNOWN TO,2449.23,10846964.0,Concrete,3.10,2400.0,False,False,False,True,True,False,Bibd
XCSP17/Bibd/Bibd-sum-stab1/Bibd-sum-25-05-01.xml,Concrete 3.12.3,2400.0,UNKNOWN TO,2453.64,10846988.0,Concrete,3.12.3,2400.0,False,False,False,True,True,False,Bibd
XCSP17/Bibd/Bibd-sum-stab1/Bibd-sum-25-05-01.xml,choco-solver 2019-09-20,243.264,SAT,61.5113,15530540.0,choco-solver,2019-09-20,2400.0,True,True,False,True,True,False,Bibd
XCSP17/Bibd/Bibd-sum-stab1/Bibd-sum-25-05-01.xml,choco-solver 2019-06-14,2400.0,UNKNOWN TO,633.494,15530532.0,choco-solver,2019-06-14,2400.0,False,False,False,True,True,False,Bibd
XCSP17/Bibd/Bibd-sum-stab1/Bibd-sum-25-05-01.xml,choco-solver 2019-09-16,234.585,SAT,59.3856,15530540.0,choco-solver,2019-09-16,2400.0,True,True,False,True,True,False,Bibd
XCSP17/Bibd/Bibd-sum-stab1/Bibd-sum-25-05-01.xml,BTD 19.07.01,2400.0,UNKNOWN TO,2520.01,159836.0,BTD,19.07.01,2400.0,False,False,False,True,True,False,Bibd
XCSP17/Bibd/Bibd-sum-stab1/Bibd-sum-25-05-01.xml,Fun-sCOP hybrid+CryptoMiniSat (2019-06-15),24.8807,SAT,12.4763,15142500.0,Fun-sCOP,hybrid+CryptoMiniSat (2019-06-15),2400.0,True,True,False,True,True,False,Bibd
XCSP17/Bibd/Bibd-sum-stab1/Bibd-sum-25-05-01.xml,Fun-sCOP order+GlueMiniSat (2019-06-15),26.6841,SAT,14.5374,15142500.0,Fun-sCOP,order+GlueMiniSat (2019-06-15),2400.0,True,True,False,True,True,False,Bibd
XCSP17/Bibd/Bibd-sum-stab1/Bibd-sum-25-05-01.xml,VBS,21.1993,SAT,21.21,2111604.0,PicatSAT,2019-09-12,2400.0,True,True,False,True,True,False,Bibd
XCSP17/Blackhole/Blackhole-m1-s13/Blackhole-13-3-04.xml,cosoco 2,2400.0,UNKNOWN TO,2520.01,27624.0,cosoco,2,2400.0,False,False,False,True,True,False,Blackhole
XCSP17/Blackhole/Blackhole-m1-s13/Blackhole-13-3-04.xml,AbsCon 2019-07-23,4.91247,SAT,2.92321,10748324.0,AbsCon,2019-07-23,2400.0,True,True,False,True,True,False,Blackhole
XCSP17/Blackhole/Blackhole-m1-s13/Blackhole-13-3-04.xml,PicatSAT 2019-09-12,13.6664,SAT,13.6676,2120444.0,PicatSAT,2019-09-12,2400.0,True,True,False,True,True,False,Blackhole
XCSP17/Blackhole/Blackhole-m1-s13/Blackhole-13-3-04.xml,choco-solver 2019-09-24,1.48107,SAT,0.668777,15264284.0,choco-solver,2019-09-24,2400.0,True,True,False,True,True,False,Blackhole
XCSP17/Blackhole/Blackhole-m1-s13/Blackhole-13-3-04.xml,Concrete 3.10,8.08972,SAT,3.53211,10849192.0,Concrete,3.10,2400.0,True,True,False,True,True,False,Blackhole
XCSP17/Blackhole/Blackhole-m1-s13/Blackhole-13-3-04.xml,Concrete 3.12.3,7.65042,SAT,3.44443,10945296.0,Concrete,3.12.3,2400.0,True,True,False,True,True,False,Blackhole
XCSP17/Blackhole/Blackhole-m1-s13/Blackhole-13-3-04.xml,choco-solver 2019-09-20,2.06151,SAT,0.822092,15530540.0,choco-solver,2019-09-20,2400.0,True,True,False,True,True,False,Blackhole
XCSP17/Blackhole/Blackhole-m1-s13/Blackhole-13-3-04.xml,choco-solver 2019-06-14,2.1037,SAT,0.841868,15530532.0,choco-solver,2019-06-14,2400.0,True,True,False,True,True,False,Blackhole
XCSP17/Blackhole/Blackhole-m1-s13/Blackhole-13-3-04.xml,choco-solver 2019-09-16,2.09456,SAT,0.831134,15530540.0,choco-solver,2019-09-16,2400.0,True,True,False,True,True,False,Blackhole
XCSP17/Blackhole/Blackhole-m1-s13/Blackhole-13-3-04.xml,BTD 19.07.01,0.020399,SAT,0.0207789,0.0,BTD,19.07.01,2400.0,True,True,False,True,True,False,Blackhole
XCSP17/Blackhole/Blackhole-m1-s13/Blackhole-13-3-04.xml,Fun-sCOP hybrid+CryptoMiniSat (2019-06-15),17.3607,SAT,8.01397,15142500.0,Fun-sCOP,hybrid+CryptoMiniSat (2019-06-15),2400.0,True,True,False,True,True,False,Blackhole
XCSP17/Blackhole/Blackhole-m1-s13/Blackhole-13-3-04.xml,Fun-sCOP order+GlueMiniSat (2019-06-15),16.9272,SAT,7.87127,15142500.0,Fun-sCOP,order+GlueMiniSat (2019-06-15),2400.0,True,True,False,True,True,False,Blackhole
XCSP17/Blackhole/Blackhole-m1-s13/Blackhole-13-3-04.xml,VBS,0.020399,SAT,0.0207789,0.0,BTD,19.07.01,2400.0,True,True,False,True,True,False,Blackhole
XCSP17/Blackhole/Blackhole-xcsp2-s07/Blackhole-4-07-1_X2.xml,cosoco 2,2400.0,UNKNOWN TO,2520.01,28816.0,cosoco,2,2400.0,False,False,False,True,True,False,Blackhole
XCSP17/Blackhole/Blackhole-xcsp2-s07/Blackhole-4-07-1_X2.xml,AbsCon 2019-07-23,2400.0,UNKNOWN TO,2513.71,10750300.0,AbsCon,2019-07-23,2400.0,False,False,False,True,True,False,Blackhole
XCSP17/Blackhole/Blackhole-xcsp2-s07/Blackhole-4-07-1_X2.xml,PicatSAT 2019-09-12,377.818,UNSAT,377.835,2131784.0,PicatSAT,2019-09-12,2400.0,True,True,False,True,True,False,Blackhole
XCSP17/Blackhole/Blackhole-xcsp2-s07/Blackhole-4-07-1_X2.xml,choco-solver 2019-09-24,2400.0,UNKNOWN TO,2507.42,15264284.0,choco-solver,2019-09-24,2400.0,False,False,False,True,True,False,Blackhole
XCSP17/Blackhole/Blackhole-xcsp2-s07/Blackhole-4-07-1_X2.xml,Concrete 3.10,2400.0,UNKNOWN TO,2471.83,10847540.0,Concrete,3.10,2400.0,False,False,False,True,True,False,Blackhole
XCSP17/Blackhole/Blackhole-xcsp2-s07/Blackhole-4-07-1_X2.xml,Concrete 3.12.3,2400.0,UNKNOWN TO,2474.83,10849804.0,Concrete,3.12.3,2400.0,False,False,False,True,True,False,Blackhole
XCSP17/Blackhole/Blackhole-xcsp2-s07/Blackhole-4-07-1_X2.xml,choco-solver 2019-09-20,2400.0,UNKNOWN TO,634.786,15530540.0,choco-solver,2019-09-20,2400.0,False,False,False,True,True,False,Blackhole
XCSP17/Blackhole/Blackhole-xcsp2-s07/Blackhole-4-07-1_X2.xml,choco-solver 2019-06-14,2400.0,UNKNOWN TO,634.982,15530532.0,choco-solver,2019-06-14,2400.0,False,False,False,True,True,False,Blackhole
XCSP17/Blackhole/Blackhole-xcsp2-s07/Blackhole-4-07-1_X2.xml,choco-solver 2019-09-16,2400.0,UNKNOWN TO,634.889,15530540.0,choco-solver,2019-09-16,2400.0,False,False,False,True,True,False,Blackhole
XCSP17/Blackhole/Blackhole-xcsp2-s07/Blackhole-4-07-1_X2.xml,BTD 19.07.01,2400.0,UNKNOWN TO,2520.01,39152.0,BTD,19.07.01,2400.0,False,False,False,True,True,False,Blackhole
XCSP17/Blackhole/Blackhole-xcsp2-s07/Blackhole-4-07-1_X2.xml,Fun-sCOP hybrid+CryptoMiniSat (2019-06-15),168.634,UNSAT,160.725,15142500.0,Fun-sCOP,hybrid+CryptoMiniSat (2019-06-15),2400.0,True,True,False,True,True,False,Blackhole
XCSP17/Blackhole/Blackhole-xcsp2-s07/Blackhole-4-07-1_X2.xml,Fun-sCOP order+GlueMiniSat (2019-06-15),318.635,UNSAT,310.732,15142500.0,Fun-sCOP,order+GlueMiniSat (2019-06-15),2400.0,True,True,False,True,True,False,Blackhole
XCSP17/Blackhole/Blackhole-xcsp2-s07/Blackhole-4-07-1_X2.xml,VBS,168.634,UNSAT,160.725,15142500.0,Fun-sCOP,hybrid+CryptoMiniSat (2019-06-15),2400.0,True,True,False,True,True,False,Blackhole
XCSP17/Blackhole/Blackhole-xcsp2-s07/Blackhole-4-07-2_X2.xml,cosoco 2,2400.0,UNKNOWN TO,2520.01,28816.0,cosoco,2,2400.0,False,False,False,True,True,False,Blackhole
XCSP17/Blackhole/Blackhole-xcsp2-s07/Blackhole-4-07-2_X2.xml,AbsCon 2019-07-23,2400.0,UNKNOWN TO,2513.71,10748324.0,AbsCon,2019-07-23,2400.0,False,False,False,True,True,False,Blackhole
XCSP17/Blackhole/Blackhole-xcsp2-s07/Blackhole-4-07-2_X2.xml,PicatSAT 2019-09-12,523.057,UNSAT,523.019,2139828.0,PicatSAT,2019-09-12,2400.0,True,True,False,True,True,False,Blackhole
XCSP17/Blackhole/Blackhole-xcsp2-s07/Blackhole-4-07-2_X2.xml,choco-solver 2019-09-24,2400.0,UNKNOWN TO,2503.25,15264284.0,choco-solver,2019-09-24,2400.0,False,False,False,True,True,False,Blackhole
XCSP17/Blackhole/Blackhole-xcsp2-s07/Blackhole-4-07-2_X2.xml,Concrete 3.10,2400.0,UNKNOWN TO,2472.04,10847564.0,Concrete,3.10,2400.0,False,False,False,True,True,False,Blackhole
XCSP17/Blackhole/Blackhole-xcsp2-s07/Blackhole-4-07-2_X2.xml,Concrete 3.12.3,2400.0,UNKNOWN TO,2475.05,10846988.0,Concrete,3.12.3,2400.0,False,False,False,True,True,False,Blackhole
XCSP17/Blackhole/Blackhole-xcsp2-s07/Blackhole-4-07-2_X2.xml,choco-solver 2019-09-20,2400.0,UNKNOWN TO,634.886,15530540.0,choco-solver,2019-09-20,2400.0,False,False,False,True,True,False,Blackhole
XCSP17/Blackhole/Blackhole-xcsp2-s07/Blackhole-4-07-2_X2.xml,choco-solver 2019-06-14,2400.0,UNKNOWN TO,634.985,15530532.0,choco-solver,2019-06-14,2400.0,False,False,False,True,True,False,Blackhole
XCSP17/Blackhole/Blackhole-xcsp2-s07/Blackhole-4-07-2_X2.xml,choco-solver 2019-09-16,2400.0,UNKNOWN TO,635.101,15530540.0,choco-solver,2019-09-16,2400.0,False,False,False,True,True,False,Blackhole
XCSP17/Blackhole/Blackhole-xcsp2-s07/Blackhole-4-07-2_X2.xml,BTD 19.07.01,2400.0,UNKNOWN,2520.0,39152.0,BTD,19.07.01,2400.0,False,False,False,True,True,False,Blackhole
XCSP17/Blackhole/Blackhole-xcsp2-s07/Blackhole-4-07-2_X2.xml,Fun-sCOP hybrid+CryptoMiniSat (2019-06-15),165.879,UNSAT,157.938,15142500.0,Fun-sCOP,hybrid+CryptoMiniSat (2019-06-15),2400.0,True,True,False,True,True,False,Blackhole
XCSP17/Blackhole/Blackhole-xcsp2-s07/Blackhole-4-07-2_X2.xml,Fun-sCOP order+GlueMiniSat (2019-06-15),403.59,UNSAT,396.446,15142500.0,Fun-sCOP,order+GlueMiniSat (2019-06-15),2400.0,True,True,False,True,True,False,Blackhole
XCSP17/Blackhole/Blackhole-xcsp2-s07/Blackhole-4-07-2_X2.xml,VBS,165.879,UNSAT,157.938,15142500.0,Fun-sCOP,hybrid+CryptoMiniSat (2019-06-15),2400.0,True,True,False,True,True,False,Blackhole
XCSP17/Blackhole/Blackhole-xcsp2-s07/Blackhole-4-07-3_X2.xml,cosoco 2,2400.0,UNKNOWN TO,2520.01,28816.0,cosoco,2,2400.0,False,False,False,True,True,False,Blackhole
XCSP17/Blackhole/Blackhole-xcsp2-s07/Blackhole-4-07-3_X2.xml,AbsCon 2019-07-23,2400.0,UNKNOWN TO,2513.02,10748324.0,AbsCon,2019-07-23,2400.0,False,False,False,True,True,False,Blackhole
XCSP17/Blackhole/Blackhole-xcsp2-s07/Blackhole-4-07-3_X2.xml,PicatSAT 2019-09-12,525.37,UNSAT,525.415,2142992.0,PicatSAT,2019-09-12,2400.0,True,True,False,True,True,False,Blackhole
XCSP17/Blackhole/Blackhole-xcsp2-s07/Blackhole-4-07-3_X2.xml,choco-solver 2019-09-24,2400.0,UNKNOWN TO,2504.54,15266188.0,choco-solver,2019-09-24,2400.0,False,False,False,True,True,False,Blackhole
XCSP17/Blackhole/Blackhole-xcsp2-s07/Blackhole-4-07-3_X2.xml,Concrete 3.10,2400.0,UNKNOWN TO,2471.14,10847540.0,Concrete,3.10,2400.0,False,False,False,True,True,False,Blackhole
XCSP17/Blackhole/Blackhole-xcsp2-s07/Blackhole-4-07-3_X2.xml,Concrete 3.12.3,2400.0,UNKNOWN TO,2474.63,10849772.0,Concrete,3.12.3,2400.0,False,False,False,True,True,False,Blackhole
XCSP17/Blackhole/Blackhole-xcsp2-s07/Blackhole-4-07-3_X2.xml,choco-solver 2019-09-20,2400.0,UNKNOWN TO,634.983,15530540.0,choco-solver,2019-09-20,2400.0,False,False,False,True,True,False,Blackhole
XCSP17/Blackhole/Blackhole-xcsp2-s07/Blackhole-4-07-3_X2.xml,choco-solver 2019-06-14,2400.0,UNKNOWN TO,634.787,15530532.0,choco-solver,2019-06-14,2400.0,False,False,False,True,True,False,Blackhole
XCSP17/Blackhole/Blackhole-xcsp2-s07/Blackhole-4-07-3_X2.xml,choco-solver 2019-09-16,2400.0,UNKNOWN TO,635.185,15530540.0,choco-solver,2019-09-16,2400.0,False,False,False,True,True,False,Blackhole
XCSP17/Blackhole/Blackhole-xcsp2-s07/Blackhole-4-07-3_X2.xml,BTD 19.07.01,2400.0,UNKNOWN,2519.96,39148.0,BTD,19.07.01,2400.0,False,False,False,True,True,False,Blackhole
XCSP17/Blackhole/Blackhole-xcsp2-s07/Blackhole-4-07-3_X2.xml,Fun-sCOP hybrid+CryptoMiniSat (2019-06-15),165.887,UNSAT,158.213,15142500.0,Fun-sCOP,hybrid+CryptoMiniSat (2019-06-15),2400.0,True,True,False,True,True,False,Blackhole
XCSP17/Blackhole/Blackhole-xcsp2-s07/Blackhole-4-07-3_X2.xml,Fun-sCOP order+GlueMiniSat (2019-06-15),445.11,UNSAT,437.004,15142500.0,Fun-sCOP,order+GlueMiniSat (2019-06-15),2400.0,True,True,False,True,True,False,Blackhole
XCSP17/Blackhole/Blackhole-xcsp2-s07/Blackhole-4-07-3_X2.xml,VBS,165.887,UNSAT,158.213,15142500.0,Fun-sCOP,hybrid+CryptoMiniSat (2019-06-15),2400.0,True,True,False,True,True,False,Blackhole
XCSP17/Blackhole/Blackhole-xcsp2-s07/Blackhole-4-07-7_X2.xml,cosoco 2,2400.0,UNKNOWN TO,2519.8,28816.0,cosoco,2,2400.0,False,False,False,True,True,False,Blackhole
XCSP17/Blackhole/Blackhole-xcsp2-s07/Blackhole-4-07-7_X2.xml,AbsCon 2019-07-23,2400.0,UNKNOWN TO,2516.31,10748324.0,AbsCon,2019-07-23,2400.0,False,False,False,True,True,False,Blackhole
XCSP17/Blackhole/Blackhole-xcsp2-s07/Blackhole-4-07-7_X2.xml,PicatSAT 2019-09-12,516.57,UNSAT,516.526,2140460.0,PicatSAT,2019-09-12,2400.0,True,True,False,True,True,False,Blackhole
XCSP17/Blackhole/Blackhole-xcsp2-s07/Blackhole-4-07-7_X2.xml,choco-solver 2019-09-24,2400.0,UNKNOWN TO,2506.42,15266192.0,choco-solver,2019-09-24,2400.0,False,False,False,True,True,False,Blackhole
XCSP17/Blackhole/Blackhole-xcsp2-s07/Blackhole-4-07-7_X2.xml,Concrete 3.10,2400.0,UNKNOWN TO,2472.43,10847540.0,Concrete,3.10,2400.0,False,False,False,True,True,False,Blackhole
XCSP17/Blackhole/Blackhole-xcsp2-s07/Blackhole-4-07-7_X2.xml,Concrete 3.12.3,2400.0,UNKNOWN TO,2474.24,10849804.0,Concrete,3.12.3,2400.0,False,False,False,True,True,False,Blackhole
XCSP17/Blackhole/Blackhole-xcsp2-s07/Blackhole-4-07-7_X2.xml,choco-solver 2019-09-20,2400.0,UNKNOWN TO,634.772,15530540.0,choco-solver,2019-09-20,2400.0,False,False,False,True,True,False,Blackhole
XCSP17/Blackhole/Blackhole-xcsp2-s07/Blackhole-4-07-7_X2.xml,choco-solver 2019-06-14,2400.0,UNKNOWN TO,634.875,15530532.0,choco-solver,2019-06-14,2400.0,False,False,False,True,True,False,Blackhole
XCSP17/Blackhole/Blackhole-xcsp2-s07/Blackhole-4-07-7_X2.xml,choco-solver 2019-09-16,2400.0,UNKNOWN TO,635.478,15530540.0,choco-solver,2019-09-16,2400.0,False,False,False,True,True,False,Blackhole
XCSP17/Blackhole/Blackhole-xcsp2-s07/Blackhole-4-07-7_X2.xml,BTD 19.07.01,2400.0,UNKNOWN,2519.68,39148.0,BTD,19.07.01,2400.0,False,False,False,True,True,False,Blackhole
XCSP17/Blackhole/Blackhole-xcsp2-s07/Blackhole-4-07-7_X2.xml,Fun-sCOP hybrid+CryptoMiniSat (2019-06-15),164.594,UNSAT,156.176,15142500.0,Fun-sCOP,hybrid+CryptoMiniSat (2019-06-15),2400.0,True,True,False,True,True,False,Blackhole
XCSP17/Blackhole/Blackhole-xcsp2-s07/Blackhole-4-07-7_X2.xml,Fun-sCOP order+GlueMiniSat (2019-06-15),375.342,UNSAT,367.561,15140452.0,Fun-sCOP,order+GlueMiniSat (2019-06-15),2400.0,True,True,False,True,True,False,Blackhole
XCSP17/Blackhole/Blackhole-xcsp2-s07/Blackhole-4-07-7_X2.xml,VBS,164.594,UNSAT,156.176,15142500.0,Fun-sCOP,hybrid+CryptoMiniSat (2019-06-15),2400.0,True,True,False,True,True,False,Blackhole
XCSP17/Blackhole/Blackhole-xcsp2-s07/Blackhole-4-07-8_X2.xml,cosoco 2,2400.0,UNKNOWN TO,2520.01,28816.0,cosoco,2,2400.0,False,False,False,True,True,False,Blackhole
XCSP17/Blackhole/Blackhole-xcsp2-s07/Blackhole-4-07-8_X2.xml,AbsCon 2019-07-23,2400.0,UNKNOWN TO,2514.91,10750300.0,AbsCon,2019-07-23,2400.0,False,False,False,True,True,False,Blackhole
XCSP17/Blackhole/Blackhole-xcsp2-s07/Blackhole-4-07-8_X2.xml,PicatSAT 2019-09-12,484.472,UNSAT,484.478,2132388.0,PicatSAT,2019-09-12,2400.0,True,True,False,True,True,False,Blackhole
XCSP17/Blackhole/Blackhole-xcsp2-s07/Blackhole-4-07-8_X2.xml,choco-solver 2019-09-24,2400.0,UNKNOWN TO,2504.34,15264284.0,choco-solver,2019-09-24,2400.0,False,False,False,True,True,False,Blackhole
XCSP17/Blackhole/Blackhole-xcsp2-s07/Blackhole-4-07-8_X2.xml,Concrete 3.10,2400.0,UNKNOWN TO,2471.63,10847540.0,Concrete,3.10,2400.0,False,False,False,True,True,False,Blackhole
XCSP17/Blackhole/Blackhole-xcsp2-s07/Blackhole-4-07-8_X2.xml,Concrete 3.12.3,2400.0,UNKNOWN TO,2476.05,10849804.0,Concrete,3.12.3,2400.0,False,False,False,True,True,False,Blackhole
XCSP17/Blackhole/Blackhole-xcsp2-s07/Blackhole-4-07-8_X2.xml,choco-solver 2019-09-20,2400.0,UNKNOWN TO,635.075,15530540.0,choco-solver,2019-09-20,2400.0,False,False,False,True,True,False,Blackhole
XCSP17/Blackhole/Blackhole-xcsp2-s07/Blackhole-4-07-8_X2.xml,choco-solver 2019-06-14,2400.0,UNKNOWN TO,634.785,15530532.0,choco-solver,2019-06-14,2400.0,False,False,False,True,True,False,Blackhole
XCSP17/Blackhole/Blackhole-xcsp2-s07/Blackhole-4-07-8_X2.xml,choco-solver 2019-09-16,2400.0,UNKNOWN TO,634.98,15530540.0,choco-solver,2019-09-16,2400.0,False,False,False,True,True,False,Blackhole
XCSP17/Blackhole/Blackhole-xcsp2-s07/Blackhole-4-07-8_X2.xml,BTD 19.07.01,2400.0,UNKNOWN TO,2520.01,39148.0,BTD,19.07.01,2400.0,False,False,False,True,True,False,Blackhole
XCSP17/Blackhole/Blackhole-xcsp2-s07/Blackhole-4-07-8_X2.xml,Fun-sCOP hybrid+CryptoMiniSat (2019-06-15),166.47,UNSAT,158.213,15142500.0,Fun-sCOP,hybrid+CryptoMiniSat (2019-06-15),2400.0,True,True,False,True,True,False,Blackhole
XCSP17/Blackhole/Blackhole-xcsp2-s07/Blackhole-4-07-8_X2.xml,Fun-sCOP order+GlueMiniSat (2019-06-15),419.472,UNSAT,411.32,15142500.0,Fun-sCOP,order+GlueMiniSat (2019-06-15),2400.0,True,True,False,True,True,False,Blackhole
XCSP17/Blackhole/Blackhole-xcsp2-s07/Blackhole-4-07-8_X2.xml,VBS,166.47,UNSAT,158.213,15142500.0,Fun-sCOP,hybrid+CryptoMiniSat (2019-06-15),2400.0,True,True,False,True,True,False,Blackhole
XCSP17/Blackhole/Blackhole-xcsp2-s07/Blackhole-4-07-9_X2.xml,cosoco 2,2400.0,UNKNOWN TO,2519.8,28816.0,cosoco,2,2400.0,False,False,False,True,True,False,Blackhole
XCSP17/Blackhole/Blackhole-xcsp2-s07/Blackhole-4-07-9_X2.xml,AbsCon 2019-07-23,2400.0,UNKNOWN TO,2515.12,10748324.0,AbsCon,2019-07-23,2400.0,False,False,False,True,True,False,Blackhole
XCSP17/Blackhole/Blackhole-xcsp2-s07/Blackhole-4-07-9_X2.xml,PicatSAT 2019-09-12,580.943,UNSAT,581.021,2148852.0,PicatSAT,2019-09-12,2400.0,True,True,False,True,True,False,Blackhole
XCSP17/Blackhole/Blackhole-xcsp2-s07/Blackhole-4-07-9_X2.xml,choco-solver 2019-09-24,2400.0,UNKNOWN TO,2506.71,15264284.0,choco-solver,2019-09-24,2400.0,False,False,False,True,True,False,Blackhole
