Category | Instance name                                                                                  | Checked answer | Objective function | CPU time | Wallclock time | Memory   | Solver name  | Solver version                   
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbp-15-15-1.xml                             | OPT            | 4                  | 27.2168  | 4.19174        | 28881464 | choco-solver | 2019-09-16 parallel              
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbp-15-15-1.xml                             | OPT            | 4                  | 28.9149  | 4.48488        | 28882492 | choco-solver | 2019-09-20 parallel              
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbp-15-15-1.xml                             | OPT            | 4                  | 33.2456  | 4.99989        | 28882484 | choco-solver | 2019-06-14 parallel              
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbp-15-15-1.xml                             | OPT            | 4                  | 35.2522  | 5.50044        | 28882492 | choco-solver | 2019-09-24 parallel              
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbp-15-15-1.xml                             | OPT            | 4                  | 41.9275  | 36.5149        | 10750912 | AbsCon       | 2019-07-23                       
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbp-15-15-1.xml                             | OPT            | 4                  | 211.14   | 191.338        | 10853848 | Concrete     | 3.10                             
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbp-15-15-1.xml                             | OPT            | 4                  | 551.099  | 530.298        | 10851096 | Concrete     | 3.12.2                           
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbp-15-15-1.xml                             | OPT            | 4                  | 839.565  | 814.968        | 10854016 | Concrete     | 3.12.3                           
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbp-15-15-1.xml                             | OPT            | 4                  | 1364.57  | 1335.46        | 10851092 | Concrete     | 3.12.2                           
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbp-15-15-1.xml                             | SAT TO         | 4                  | 2519.71  | 2520.01        | 34208    | cosoco       | 2.0                              
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbp-15-15-1.xml                             | SAT TO         | 4                  | 2519.72  | 2520.01        | 34208    | cosoco       | 2                                
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbp-15-15-1.xml                             | SAT TO         | 4                  | 2520.05  | 2519.8         | 34208    | cosoco       | 2.0                              
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbp-15-15-1.xml                             | SAT TO         | 4                  | 20123.6  | 2520.02        | 642288   | cosoco       | 2.O parallel                     
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbp-15-15-1.xml                             | SAT TO         | 4                  | 20124.9  | 2520.02        | 642288   | cosoco       | 2.0 parallel                     
COP      | XCSP17/OpenStacks/OpenStacks-m1-s1/OpenStacks-m1-gp-050-1.xml                                  | OPT            | 45                 | 70.154   | 54.9984        | 10748324 | AbsCon       | 2019-07-23                       
COP      | XCSP17/OpenStacks/OpenStacks-m1-s1/OpenStacks-m1-gp-050-1.xml                                  | OPT            | 45                 | 95.7868  | 16.097         | 28881456 | choco-solver | 2019-06-14 parallel              
COP      | XCSP17/OpenStacks/OpenStacks-m1-s1/OpenStacks-m1-gp-050-1.xml                                  | OPT            | 45                 | 105.577  | 80.2849        | 10853144 | Concrete     | 3.12.3                           
COP      | XCSP17/OpenStacks/OpenStacks-m1-s1/OpenStacks-m1-gp-050-1.xml                                  | OPT            | 45                 | 112.009  | 87.2936        | 10853144 | Concrete     | 3.12.2                           
COP      | XCSP17/OpenStacks/OpenStacks-m1-s1/OpenStacks-m1-gp-050-1.xml                                  | OPT            | 45                 | 142.905  | 119.449        | 10853120 | Concrete     | 3.10                             
COP      | XCSP17/OpenStacks/OpenStacks-m1-s1/OpenStacks-m1-gp-050-1.xml                                  | OPT            | 45                 | 263.705  | 68.4383        | 15532588 | choco-solver | 2019-09-16                       
COP      | XCSP17/OpenStacks/OpenStacks-m1-s1/OpenStacks-m1-gp-050-1.xml                                  | OPT            | 45                 | 292.933  | 76.432         | 15532588 | choco-solver | 2019-09-20                       
COP      | XCSP17/OpenStacks/OpenStacks-m1-s1/OpenStacks-m1-gp-050-1.xml                                  | OPT            | 45                 | 337.57   | 306.93         | 10951448 | Concrete     | 3.12.2                           
COP      | XCSP17/OpenStacks/OpenStacks-m1-s1/OpenStacks-m1-gp-050-1.xml                                  | OPT            | 45                 | 338.981  | 44.6322        | 28881464 | choco-solver | 2019-09-16 parallel              
COP      | XCSP17/OpenStacks/OpenStacks-m1-s1/OpenStacks-m1-gp-050-1.xml                                  | OPT            | 45                 | 342.685  | 88.1499        | 15532580 | choco-solver | 2019-06-14                       
COP      | XCSP17/OpenStacks/OpenStacks-m1-s1/OpenStacks-m1-gp-050-1.xml                                  | OPT            | 45                 | 522.817  | 67.7341        | 28881464 | choco-solver | 2019-09-20 parallel              
COP      | XCSP17/OpenStacks/OpenStacks-m1-s1/OpenStacks-m1-gp-050-1.xml                                  | OPT            | 45                 | 584.541  | 78.0391        | 28881464 | choco-solver | 2019-09-24 parallel              
COP      | XCSP17/OpenStacks/OpenStacks-m1-s1/OpenStacks-m1-gp-050-1.xml                                  | OPT            | 45                 | 618.932  | 618.955        | 2140304  | PicatSAT     | 2019-09-12                       
COP      | XCSP17/OpenStacks/OpenStacks-m1-s1/OpenStacks-m1-gp-050-1.xml                                  | SAT TO         | 47                 | 2519.95  | 2520.01        | 523540   | cosoco       | 2.0                              
COP      | XCSP17/OpenStacks/OpenStacks-m1-s1/OpenStacks-m1-gp-050-1.xml                                  | SAT TO         | 47                 | 2519.97  | 2520.01        | 523540   | cosoco       | 2.0                              
COP      | XCSP17/OpenStacks/OpenStacks-m1-s1/OpenStacks-m1-gp-050-1.xml                                  | SAT TO         | 47                 | 2520.04  | 2519.91        | 523540   | cosoco       | 2                                
COP      | XCSP17/OpenStacks/OpenStacks-m1-s1/OpenStacks-m1-gp-050-1.xml                                  | SAT TO         | 45                 | 2520.06  | 2510.42        | 15267988 | choco-solver | 2019-09-24                       
COP      | XCSP17/OpenStacks/OpenStacks-m1-s1/OpenStacks-m1-gp-050-1.xml                                  | SAT TO         | 47                 | 20101.6  | 2520.08        | 3952140  | cosoco       | 2.O parallel                     
COP      | XCSP17/OpenStacks/OpenStacks-m1-s1/OpenStacks-m1-gp-050-1.xml                                  | SAT TO         | 47                 | 20102.3  | 2520.05        | 3952008  | cosoco       | 2.0 parallel                     
COP      | XCSP17/OpenStacks/OpenStacks-m1-s1/OpenStacks-m1-pb-30-15-1.xml                                | OPT            | 14                 | 69.5267  | 69.5358        | 2077144  | PicatSAT     | 2019-09-12                       
COP      | XCSP17/OpenStacks/OpenStacks-m1-s1/OpenStacks-m1-pb-30-15-1.xml                                | OPT            | 14                 | 119.659  | 30.5305        | 15532588 | choco-solver | 2019-09-20                       
COP      | XCSP17/OpenStacks/OpenStacks-m1-s1/OpenStacks-m1-pb-30-15-1.xml                                | OPT            | 14                 | 148.641  | 142.891        | 10750680 | AbsCon       | 2019-07-23                       
COP      | XCSP17/OpenStacks/OpenStacks-m1-s1/OpenStacks-m1-pb-30-15-1.xml                                | OPT            | 14                 | 151.006  | 38.3122        | 15798844 | choco-solver | 2019-09-16                       
COP      | XCSP17/OpenStacks/OpenStacks-m1-s1/OpenStacks-m1-pb-30-15-1.xml                                | OPT            | 14                 | 156.88   | 39.7615        | 15532580 | choco-solver | 2019-06-14                       
COP      | XCSP17/OpenStacks/OpenStacks-m1-s1/OpenStacks-m1-pb-30-15-1.xml                                | OPT            | 14                 | 171.58   | 166.712        | 15266332 | choco-solver | 2019-09-24                       
COP      | XCSP17/OpenStacks/OpenStacks-m1-s1/OpenStacks-m1-pb-30-15-1.xml                                | OPT            | 14                 | 223.48   | 29.3176        | 28881464 | choco-solver | 2019-09-16 parallel              
COP      | XCSP17/OpenStacks/OpenStacks-m1-s1/OpenStacks-m1-pb-30-15-1.xml                                | OPT            | 14                 | 230.502  | 29.8205        | 28881464 | choco-solver | 2019-09-20 parallel              
COP      | XCSP17/OpenStacks/OpenStacks-m1-s1/OpenStacks-m1-pb-30-15-1.xml                                | OPT            | 14                 | 241.586  | 31.1991        | 28881456 | choco-solver | 2019-06-14 parallel              
COP      | XCSP17/OpenStacks/OpenStacks-m1-s1/OpenStacks-m1-pb-30-15-1.xml                                | OPT            | 14                 | 265.407  | 34.3508        | 28881464 | choco-solver | 2019-09-24 parallel              
COP      | XCSP17/OpenStacks/OpenStacks-m1-s1/OpenStacks-m1-pb-30-15-1.xml                                | OPT            | 14                 | 1876.06  | 1824.51        | 10851072 | Concrete     | 3.10                             
COP      | XCSP17/OpenStacks/OpenStacks-m1-s1/OpenStacks-m1-pb-30-15-1.xml                                | SAT TO         | 14                 | 2520.07  | 2464.54        | 10854016 | Concrete     | 3.12.2                           
COP      | XCSP17/OpenStacks/OpenStacks-m1-s1/OpenStacks-m1-pb-30-15-1.xml                                | SAT TO         | 14                 | 2520.12  | 2476.83        | 10853140 | Concrete     | 3.12.2                           
COP      | XCSP17/OpenStacks/OpenStacks-m1-s1/OpenStacks-m1-pb-30-15-1.xml                                | SAT TO         | 14                 | 2520.13  | 2465.23        | 10854016 | Concrete     | 3.12.3                           
COP      | XCSP17/OpenStacks/OpenStacks-m1-s1/OpenStacks-m1-pb-30-15-1.xml                                | SAT TO         | 14                 | 20120.8  | 2520.02        | 695908   | cosoco       | 2.0 parallel                     
COP      | XCSP17/OpenStacks/OpenStacks-m1-s1/OpenStacks-m1-pb-30-15-1.xml                                | SAT TO         | 14                 | 20121.6  | 2520.02        | 695908   | cosoco       | 2.O parallel                     
COP      | XCSP17/OpenStacks/OpenStacks-m1-s1/OpenStacks-m1-pb-30-15-1.xml                                | UNKNOWN TO     |                    | 2519.8   | 2520.01        | 44668    | cosoco       | 2.0                              
COP      | XCSP17/OpenStacks/OpenStacks-m1-s1/OpenStacks-m1-pb-30-15-1.xml                                | UNKNOWN TO     |                    | 2520.05  | 2520.01        | 44668    | cosoco       | 2                                
COP      | XCSP17/OpenStacks/OpenStacks-m1-s1/OpenStacks-m1-pb-30-15-1.xml                                | UNKNOWN TO     |                    | 2520.06  | 2520           | 44668    | cosoco       | 2.0                              
COP      | XCSP17/OpenStacks/OpenStacks-m1-s1/OpenStacks-m1-wbo-15-30-1.xml                               | OPT            | 4                  | 68.9662  | 17.7807        | 15599152 | choco-solver | 2019-09-20                       
COP      | XCSP17/OpenStacks/OpenStacks-m1-s1/OpenStacks-m1-wbo-15-30-1.xml                               | OPT            | 4                  | 69.7539  | 18.3914        | 15599152 | choco-solver | 2019-09-16                       
COP      | XCSP17/OpenStacks/OpenStacks-m1-s1/OpenStacks-m1-wbo-15-30-1.xml                               | OPT            | 4                  | 98.3371  | 98.353         | 2100296  | PicatSAT     | 2019-09-12                       
